cell_key,south,west,cell_area_km2,rgi_union_intersection_area_km2,contributing_region_count,dominant_region,stratum_population_cells,stratum_sample_cells,inclusion_probability
rgi7.0|global|south=+030|west=+0091,30,91,10642.455822326538,117.983493686093,1,13,235,9,0.038297872340
rgi7.0|global|south=+030|west=+0092,30,92,10642.455822326538,28.355109168187,1,13,235,9,0.038297872340
rgi7.0|global|south=+030|west=+0093,30,93,10642.455822326538,1174.786836004116,1,13,235,9,0.038297872340
rgi7.0|global|south=+030|west=+0094,30,94,10642.455822326538,1630.374610682404,1,13,235,9,0.038297872340
rgi7.0|global|south=+030|west=+0095,30,95,10642.455822326538,967.904760371360,2,15,52,4,0.076923076923
rgi7.0|global|south=+030|west=+0096,30,96,10642.455822326538,34.777549833182,2,13,235,9,0.038297872340
rgi7.0|global|south=+030|west=+0097,30,97,10642.455822326538,7.716015310423,2,13,235,9,0.038297872340
rgi7.0|global|south=+030|west=+0099,30,99,10642.455822326538,59.777351506646,1,15,52,4,0.076923076923
rgi7.0|global|south=+030|west=+0101,30,101,10642.455822326538,7.885863554156,1,15,52,4,0.076923076923
rgi7.0|global|south=+030|west=+0102,30,102,10642.455822326538,9.227377616148,1,15,52,4,0.076923076923
rgi7.0|global|south=+031|west=+0077,31,77,10533.592046028260,380.558880580497,1,14,41,4,0.097560975610
rgi7.0|global|south=+031|west=+0078,31,78,10533.592046028260,748.481992188841,2,14,41,4,0.097560975610
rgi7.0|global|south=+031|west=+0079,31,79,10533.592046028260,291.959471797739,2,15,52,4,0.076923076923
rgi7.0|global|south=+031|west=+0080,31,80,10533.592046028260,38.327121998493,1,14,41,4,0.097560975610
