cell_key,south,west,cell_area_km2,rgi_union_intersection_area_km2,contributing_region_count,dominant_region,stratum_population_cells,stratum_sample_cells,inclusion_probability,random_digest,stratum_rank,selected,same_stratum_pair_probability,cross_stratum_pair_rule
rgi7.0|global|south=+027|west=+0087,27,87,10949.477827238525,489.935819481466,1,15,52,4,0.076923076923,137d10a9856333bb69a7359a7daeab45a15026ced977734cad4d3296897be938,4,yes,0.004524886878,product_of_first_order_probabilities
rgi7.0|global|south=+006|west=-0073,6,-73,12232.195514828156,21.939080940299,1,16,54,4,0.074074074074,00b2957ffdc2de7054d1ce741ca4059236dcb24d71bcfbe623f241feb2bd1389,1,yes,0.004192872117,product_of_first_order_probabilities
rgi7.0|global|south=-014|west=-0073,-14,-73,11977.816630488220,139.710793286353,1,16,54,4,0.074074074074,042ba0a111cf69e0623418503a251fd7f918c39e7ac17b6848e48debe4aecbc2,2,yes,0.004192872117,product_of_first_order_probabilities
rgi7.0|global|south=-014|west=-0076,-14,-76,11977.816630488220,0.146819270479,1,16,54,4,0.074074074074,0489f1f48ce6600ee318a2d16fa5be09ecdd929e8a9a9217f4f62e7b6fa720fe,3,yes,0.004192872117,product_of_first_order_probabilities
rgi7.0|global|south=-016|west=-0073,-16,-73,11872.837185481139,52.485574828666,1,16,54,4,0.074074074074,06664697e246e103dd3d4449b644097f834e7858453c086296d8f9b4049f9ceb,4,yes,0.004192872117,product_of_first_order_probabilities
rgi7.0|global|south=-045|west=-0074,-45,-74,8837.263633158142,3.546263024632,1,17,91,4,0.043956043956,00239a697963659744a33b56ed7bdeeef00ec7cb395046aceb92721556251068,1,yes,0.001465201465,product_of_first_order_probabilities
rgi7.0|global|south=-036|west=-0072,-36,-72,10066.272985625001,3.987411392173,1,17,91,4,0.043956043956,03d231c614ba3213bc801af7fb98b0ba1b7bdf15d53b976e862044050b5d2af8,2,yes,0.001465201465,product_of_first_order_probabilities
rgi7.0|global|south=-037|west=-0071,-37,-71,9941.629403294068,30.738510073355,1,17,91,4,0.043956043956,079b3a2de725297840681284b3859024e26492c2f088e938dfda0215313b2e5b,3,yes,0.001465201465,product_of_first_order_probabilities
rgi7.0|global|south=-039|west=-0071,-39,-71,9683.192846440003,0.277176650451,1,17,91,4,0.043956043956,0aa53316c887a5377d008ce9bc1c77a12602713287a3c0101ed5e55a06c5c8a6,4,yes,0.001465201465,product_of_first_order_probabilities
rgi7.0|global|south=-043|west=+0172,-43,172,9130.709421221009,0.035970093016,1,18,12,4,0.333333333333,17b1926b23c8367543c5f44f2151e739654e9be978c04e7c0bb5fe3464fe055b,1,yes,0.090909090909,product_of_first_order_probabilities
rgi7.0|global|south=-042|west=+0172,-42,172,9273.189574569886,0.013431953838,1,18,12,4,0.333333333333,1ad1cf674561c05b8928107f6750d1b27ead9602084ed4e79ee59a7b28d103e8,2,yes,0.090909090909,product_of_first_order_probabilities
rgi7.0|global|south=-040|west=+0175,-40,175,9549.468853921388,3.722336111020,1,18,12,4,0.333333333333,2e4380eb88413e1111f1d8ec34b95bb1628e477ab67843ddee9482dc44d72d6f,3,yes,0.090909090909,product_of_first_order_probabilities
rgi7.0|global|south=-044|west=+0169,-44,169,8985.387394837158,83.212055377909,1,18,12,4,0.333333333333,43f8c29eb0c2e76a33ca9dbf1dff414fa85ee7d53277229dfcee2313fd459504,4,yes,0.090909090909,product_of_first_order_probabilities
rgi7.0|global|south=-060|west=-0027,-60,-27,6309.609195783570,47.023443634585,1,19,15,4,0.266666666667,04d2277db3b0e41ed1f1f1fe1b6a92a0a8f5cd5230be3f2542fd0059a1a6a901,1,yes,0.057142857143,product_of_first_order_probabilities
rgi7.0|global|south=-055|west=-0037,-55,-37,7211.492417458862,1556.800624038076,1,19,15,4,0.266666666667,093c03963e1810f24f193b671fdfaeaf67ae92e94f8ac7b995bda5184bf23e51,2,yes,0.057142857143,product_of_first_order_probabilities
rgi7.0|global|south=-054|west=-0038,-54,-38,7385.201237890991,1.595276176347,1,19,15,4,0.266666666667,28898b3d3bede05fcd5fcd3ba25c454982630662019c2b1acb6bb7f379cb4535,3,yes,0.057142857143,product_of_first_order_probabilities
rgi7.0|global|south=-047|west=+0037,-47,37,8532.776592456237,0.527697979482,1,19,15,4,0.266666666667,35e124cf2941faeb8a332d67720196574420a5cf910cfe17a1030eb7b84935dc,4,yes,0.057142857143,product_of_first_order_probabilities
