candidate_id,grid_latitude_deg,grid_longitude_deg_east,primary_cell,window,event_year,event_mean_t2m_k,reference_median_t2m_k,warm_state_anomaly_k,warm_state_rank,theil_sen_k_per_decade,fitted_change_1991_to_event_k,linear_trend_residual_rank,dependence_component,component_representative
pedersen-2024,60,210,True,7d,2024,280.948974609375,280.71922302246094,0.2297515869140625,0.56666666666666665,0.39013090587797616,1.2874319893973214,0.40000000000000002,pedersen-2024,True
pedersen-2024,60,210,True,7d_buffered,2024,280.76458740234375,280.57365417480469,0.1909332275390625,0.56666666666666665,0.40785940069901316,1.3459360223067434,0.36666666666666664,pedersen-2024,True
pedersen-2024,60,210,True,event_day,2024,280.74755859375,280.54228210449219,0.2052764892578125,0.53333333333333333,0.46918233235677087,1.5483016967773438,0.33333333333333331,pedersen-2024,True
pedersen-2024,60,210.25,False,2d,2024,281.50955200195312,281.02655029296875,0.483001708984375,0.59999999999999998,0.29224214099702378,0.96439906529017849,0.46666666666666667,pedersen-2024,True
pedersen-2024,60,210.25,False,30d,2024,280.46575927734375,281.04508972167969,-0.5793304443359375,0.40000000000000002,0.20520245587384259,0.67716810438368058,0.26666666666666666,pedersen-2024,True
pedersen-2024,60,210.25,False,7d,2024,281.39187622070312,281.32716369628906,0.0647125244140625,0.5,0.377197265625,1.2447509765625,0.40000000000000002,pedersen-2024,True
pedersen-2024,60,210.25,False,7d_buffered,2024,281.2923583984375,281.19094848632812,0.101409912109375,0.53333333333333333,0.37954966227213538,1.2525138854980469,0.36666666666666664,pedersen-2024,True
pedersen-2024,60,210.25,False,event_day,2024,281.25430297851562,281.39645385742188,-0.14215087890625,0.5,0.47822265624999999,1.578134765625,0.33333333333333331,pedersen-2024,True
sedongpu-2017-oct,29.75,94.75,True,2d,2017,277.03457641601562,274.60629272460938,2.42828369140625,0.96551724137931039,0.29263814290364581,0.76085917154947913,0.93103448275862066,sedongpu-2017-oct,True
sedongpu-2017-oct,29.75,94.75,True,30d,2017,279.9989013671875,277.8292236328125,2.169677734375,0.96551724137931039,0.380889892578125,0.99031372070312496,0.96551724137931039,sedongpu-2017-oct,True
sedongpu-2017-oct,29.75,94.75,True,7d,2017,276.61224365234375,275.1986083984375,1.41363525390625,0.82758620689655171,0.079585484095982137,0.20692225864955358,0.82758620689655171,sedongpu-2017-oct,True
sedongpu-2017-oct,29.75,94.75,True,7d_buffered,2017,276.78607177734375,275.34552001953125,1.4405517578125,0.82758620689655171,0.097482854669744323,0.25345542214133521,0.7931034482758621,sedongpu-2017-oct,True
sedongpu-2017-oct,29.75,94.75,True,event_day,2017,277.47561645507812,273.95297241210938,3.52264404296875,1,0.341644287109375,0.888275146484375,1,sedongpu-2017-oct,True
sedongpu-2017-oct,29.75,95,False,2d,2017,278.01596069335938,274.94094848632812,3.07501220703125,0.96551724137931039,0.1639556884765625,0.4262847900390625,0.96551724137931039,sedongpu-2017-oct,True
sedongpu-2017-oct,29.75,95,False,30d,2017,280.81863403320312,278.65765380859375,2.160980224609375,0.96551724137931039,0.3686343922334559,0.95844941980698528,0.96551724137931039,sedongpu-2017-oct,True
sedongpu-2017-oct,29.75,95,False,7d,2017,278.15988159179688,276.03814697265625,2.121734619140625,0.96551724137931039,0.12887137276785715,0.33506556919642855,0.96551724137931039,sedongpu-2017-oct,True
sedongpu-2017-oct,29.75,95,False,7d_buffered,2017,278.37454223632812,276.31851196289062,2.0560302734375,0.89655172413793105,0.13478597005208334,0.35044352213541669,0.89655172413793105,sedongpu-2017-oct,True
sedongpu-2017-oct,29.75,95,False,event_day,2017,278.10922241210938,274.48471069335938,3.62451171875,1,0.29962876263786764,0.77903478285845595,1,sedongpu-2017-oct,True
sedongpu-2017-oct,30,94.75,False,2d,2017,278.94845581054688,275.70382690429688,3.24462890625,1,-0.0079666940789473676,-0.020713404605263157,1,sedongpu-2017-oct,True
sedongpu-2017-oct,30,94.75,False,30d,2017,281.89859008789062,279.39468383789062,2.50390625,0.96551724137931039,0.36119615709459457,0.93911000844594583,0.96551724137931039,sedongpu-2017-oct,True
sedongpu-2017-oct,30,94.75,False,7d,2017,279.00823974609375,276.61300659179688,2.395233154296875,0.96551724137931039,0.023600260416666664,0.061360677083333329,0.96551724137931039,sedongpu-2017-oct,True
sedongpu-2017-oct,30,94.75,False,7d_buffered,2017,279.30581665039062,276.729736328125,2.576080322265625,0.89655172413793105,0.069217681884765625,0.17996597290039062,0.89655172413793105,sedongpu-2017-oct,True
sedongpu-2017-oct,30,94.75,False,event_day,2017,279.12966918945312,275.021484375,4.108184814453125,1,0.25872664018110791,0.67268926447088062,1,sedongpu-2017-oct,True
sedongpu-2017-oct,30,95,False,2d,2017,280.35336303710938,276.63613891601562,3.71722412109375,0.96551724137931039,0.18280029296875,0.47528076171875,0.96551724137931039,sedongpu-2017-oct,True
sedongpu-2017-oct,30,95,False,30d,2017,283.0040283203125,280.94354248046875,2.06048583984375,0.96551724137931039,0.31322660900297616,0.81438918340773803,0.96551724137931039,sedongpu-2017-oct,True
sedongpu-2017-oct,30,95,False,7d,2017,280.66415405273438,277.9359130859375,2.728240966796875,0.96551724137931039,0.1325225830078125,0.3445587158203125,0.96551724137931039,sedongpu-2017-oct,True
sedongpu-2017-oct,30,95,False,7d_buffered,2017,280.88885498046875,278.58099365234375,2.307861328125,0.96551724137931039,0.12743498149671051,0.33133095189144735,0.91379310344827591,sedongpu-2017-oct,True
sedongpu-2017-oct,30,95,False,event_day,2017,280.41970825195312,276.17816162109375,4.241546630859375,1,0.30694296193677328,0.79805170103561052,1,sedongpu-2017-oct,True
sedongpu-2018,29.75,94.75,True,2d,2018,273.97213745117188,276.54421997070312,-2.57208251953125,0.17241379310344829,0.1951991489955357,0.52703770228794644,0.10344827586206896,sedongpu-2017-oct,False
sedongpu-2018,29.75,94.75,True,30d,2018,278.679443359375,279.259521484375,-0.580078125,0.27586206896551724,0.4451851222826087,1.2019998301630435,0.068965517241379309,sedongpu-2017-oct,False
sedongpu-2018,29.75,94.75,True,7d,2018,274.08230590820312,277.038330078125,-2.956024169921875,0.10344827586206896,0.2497655695134943,0.67436703768643458,0.034482758620689655,sedongpu-2017-oct,False
sedongpu-2018,29.75,94.75,True,7d_buffered,2018,274.19802856445312,277.25628662109375,-3.058258056640625,0.068965517241379309,0.34846191406249999,0.9408471679687499,0.034482758620689655,sedongpu-2017-oct,False
sedongpu-2018,29.75,94.75,True,event_day,2018,273.27053833007812,276.392822265625,-3.122283935546875,0.13793103448275862,0.27339680989583331,0.73817138671875004,0.068965517241379309,sedongpu-2017-oct,False
sedongpu-2018,29.75,95,False,2d,2018,274.32620239257812,277.48367309570312,-3.157470703125,0.068965517241379309,0.1904296875,0.51416015625,0.034482758620689655,sedongpu-2017-oct,False
