object_id,latitude,longitude,url,retrieval_mode,availability,request_start_utc,request_complete_utc,curl_exit,http_status,payload_path,payload_bytes,payload_sha256,response_header_path,response_status_line,response_date,etag,last_modified,content_length,content_range,header_bytes,header_sha256
Copernicus_DSM_COG_10_S46_00_E038_00_DEM,-46,38,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_S46_00_E038_00_DEM/Copernicus_DSM_COG_10_S46_00_E038_00_DEM.tif,http_get,unavailable,2026-08-31T19:37:57Z,2026-08-31T19:37:58Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S46_00_E038_00_DEM.body,356,a3260f04ba988053af8b35760f5a141a467d43d7c46443527d256cc7b7d1baac,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S46_00_E038_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:37:57 GMT",,,,,266,f118097feeb8b68a78b6b99e00886fcc24477957476815795d1b677e380a0d0b
Copernicus_DSM_COG_10_S43_00_E168_00_DEM,-43,168,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_S43_00_E168_00_DEM/Copernicus_DSM_COG_10_S43_00_E168_00_DEM.tif,http_get,unavailable,2026-08-31T19:37:59Z,2026-08-31T19:37:59Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S43_00_E168_00_DEM.body,356,97a8fb05299c407e41b4f1628eb0e31a9e479ced53c3a65db9c4a76ec9edf56d,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S43_00_E168_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:37:59 GMT",,,,,266,cad5e5c330ea74c13192f9cedb5db6edb79f33c4cfb4ef2133c81908a3186315
Copernicus_DSM_COG_10_S43_00_E169_00_DEM,-43,169,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_S43_00_E169_00_DEM/Copernicus_DSM_COG_10_S43_00_E169_00_DEM.tif,http_get,unavailable,2026-08-31T19:37:59Z,2026-08-31T19:38:00Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S43_00_E169_00_DEM.body,376,d9ec7db50eac449723ce4c42377135ea44c114717fb9b8dc4c0deb1d139035b9,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S43_00_E169_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:37:59 GMT",,,,,286,d3c290170b95a9bedce50c0a6e9ea5c704aa56b6429fb49c0fe099feeed07a72
Copernicus_DSM_COG_10_S41_00_E171_00_DEM,-41,171,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_S41_00_E171_00_DEM/Copernicus_DSM_COG_10_S41_00_E171_00_DEM.tif,http_get,unavailable,2026-08-31T19:38:01Z,2026-08-31T19:38:01Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S41_00_E171_00_DEM.body,376,4bb79ce5fe76b4f3bb0c72af37ae0e36b8991ad50148cff8dcde62a8e090495d,data/geographic_total/source/dem/Copernicus_DSM_COG_10_S41_00_E171_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:38:00 GMT",,,,,286,d88e61ce2e5dbd481a97c7c61445455d54dfa049ad1cdbc8a94d5c475d76a098
Copernicus_DSM_COG_10_N40_00_E045_00_DEM,40,45,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N40_00_E045_00_DEM/Copernicus_DSM_COG_10_N40_00_E045_00_DEM.tif,http_get,unavailable,2026-08-31T19:40:53Z,2026-08-31T19:40:54Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N40_00_E045_00_DEM.body,376,f4b25adc3995ec17d0f0d832a2780da592954dc2744989feaa463a55be10be7a,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N40_00_E045_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:40:53 GMT",,,,,286,f169779f3a06e4726301af13093587d0c31c2ff19ffc037a41aa197bde5288ac
Copernicus_DSM_COG_10_N40_00_E046_00_DEM,40,46,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N40_00_E046_00_DEM/Copernicus_DSM_COG_10_N40_00_E046_00_DEM.tif,http_get,unavailable,2026-08-31T19:40:54Z,2026-08-31T19:40:54Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N40_00_E046_00_DEM.body,376,0face97873cb8724735d74fd2f866e65436fe2af85c936e9231b02e72b844f46,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N40_00_E046_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:40:54 GMT",,,,,286,8fd30d51bf56e8afd3a49b9da88836baa4e655798c22644940a06f37723f766b
Copernicus_DSM_COG_10_N40_00_E047_00_DEM,40,47,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N40_00_E047_00_DEM/Copernicus_DSM_COG_10_N40_00_E047_00_DEM.tif,http_get,unavailable,2026-08-31T19:40:54Z,2026-08-31T19:40:54Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N40_00_E047_00_DEM.body,356,3dc54de726276afc6a32ce47fe71fbbcfd1991eff0c477e56b555518a740c2a5,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N40_00_E047_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:40:54 GMT",,,,,266,1baf1e1a2df2f39af5467763672325fd5d00c43809d0653abeadb45e07182ad1
Copernicus_DSM_COG_10_N40_00_E048_00_DEM,40,48,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N40_00_E048_00_DEM/Copernicus_DSM_COG_10_N40_00_E048_00_DEM.tif,http_get,unavailable,2026-08-31T19:40:54Z,2026-08-31T19:40:55Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N40_00_E048_00_DEM.body,376,933be6006482a03b7761934e2a9d497361f60678b15cc0fc41f9615c006dab0e,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N40_00_E048_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:40:54 GMT",,,,,286,46ec3b61af4af8ca33a355f3c0c4d609daf7d6e7fa476a75e5176d7c037e2003
Copernicus_DSM_COG_10_N40_00_E049_00_DEM,40,49,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N40_00_E049_00_DEM/Copernicus_DSM_COG_10_N40_00_E049_00_DEM.tif,http_get,unavailable,2026-08-31T19:40:54Z,2026-08-31T19:40:55Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N40_00_E049_00_DEM.body,376,844f7dab7867860483bed27ae6126288860cce65503e1c6886b47343fd653eb7,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N40_00_E049_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:40:54 GMT",,,,,286,249968c46b5c29886d5ada222bc079dc0e3bd652cf039698cb46535cbbeb46a5
Copernicus_DSM_COG_10_N41_00_E045_00_DEM,41,45,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N41_00_E045_00_DEM/Copernicus_DSM_COG_10_N41_00_E045_00_DEM.tif,http_get,unavailable,2026-08-31T19:41:00Z,2026-08-31T19:41:00Z,0,404,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N41_00_E045_00_DEM.body,376,918d6d78dd586ce33846c1e96ee23826f095352ceaf4bd7f010a4782a1ea06fb,data/geographic_total/source/dem/Copernicus_DSM_COG_10_N41_00_E045_00_DEM.headers,HTTP/1.1 404 Not Found,"Mon, 31 Aug 2026 19:40:59 GMT",,,,,286,8bba780bcb588715252ce9809b8da3a7404b1f18e4d794cc961fb0e7516bad83
