candidate_id,grid_latitude_deg,grid_longitude_deg_east,primary_cell,anchor,window,event_year,event_mean_t2m_k,reference_median_t2m_k,warm_state_anomaly_k,warm_state_rank,theil_sen_k_per_decade,fitted_change_1991_to_event_k,linear_trend_residual_rank,dependence_component,component_representative
denali-black-rapids-e-2002,63.5,213.75,False,onset,30d,2002,268.66519165039062,262.09347534179688,6.57171630859375,1,0.186737060546875,0.20541076660156249,1,denali-black-rapids-e-2002,True
denali-black-rapids-e-2002,63.5,213.75,False,onset,7d,2002,268.71298217773438,258.5938720703125,10.119110107421875,1,0.11838472806490384,0.13022320087139422,1,denali-black-rapids-e-2002,True
denali-black-rapids-e-2002,63.5,214,False,onset,2d,2002,268.01370239257812,260.66946411132812,7.34423828125,0.96551724137931039,-0.021535237630208332,-0.023688761393229167,0.96551724137931039,denali-black-rapids-e-2002,True
denali-black-rapids-e-2002,63.5,214,False,onset,30d,2002,269.16567993164062,262.93716430664062,6.228515625,1,0.2719879150390625,0.29918670654296875,1,denali-black-rapids-e-2002,True
denali-black-rapids-e-2002,63.5,214,False,onset,7d,2002,269.16400146484375,258.86257934570312,10.301422119140625,0.96551724137931039,0.16670628597861842,0.18337691457648028,1,denali-black-rapids-e-2002,True
denali-black-rapids-m-2002,63.25,213.75,True,onset,2d,2002,269.08935546875,259.69491577148438,9.394439697265625,1,0.25831742720170459,0.284149169921875,1,denali-black-rapids-e-2002,False
denali-black-rapids-m-2002,63.25,213.75,True,onset,30d,2002,269.13031005859375,263.0262451171875,6.10406494140625,1,0.49434661865234375,0.54378128051757812,1,denali-black-rapids-e-2002,False
denali-black-rapids-m-2002,63.25,213.75,True,onset,7d,2002,269.42025756835938,259.06988525390625,10.350372314453125,1,0.34072383757560487,0.37479622133316531,1,denali-black-rapids-e-2002,False
denali-black-rapids-m-2002,63.25,214,False,onset,2d,2002,269.24575805664062,259.1287841796875,10.116973876953125,1,0.25738802823153406,0.2831268310546875,1,denali-black-rapids-e-2002,False
denali-black-rapids-m-2002,63.25,214,False,onset,30d,2002,269.44720458984375,263.59017944335938,5.857025146484375,1,0.56874275207519531,0.62561702728271484,1,denali-black-rapids-e-2002,False
denali-black-rapids-m-2002,63.25,214,False,onset,7d,2002,269.66375732421875,259.27850341796875,10.38525390625,1,0.36101242591594829,0.39711366850754309,1,denali-black-rapids-e-2002,False
denali-black-rapids-m-2002,63.5,213.75,False,onset,2d,2002,267.6761474609375,260.89346313476562,6.782684326171875,0.96551724137931039,-0.02069091796875,-0.022760009765624999,0.96551724137931039,denali-black-rapids-e-2002,False
denali-black-rapids-m-2002,63.5,213.75,False,onset,30d,2002,268.66519165039062,262.09347534179688,6.57171630859375,1,0.186737060546875,0.20541076660156249,1,denali-black-rapids-e-2002,False
denali-black-rapids-m-2002,63.5,213.75,False,onset,7d,2002,268.71298217773438,258.5938720703125,10.119110107421875,1,0.11838472806490384,0.13022320087139422,1,denali-black-rapids-e-2002,False
denali-black-rapids-m-2002,63.5,214,False,onset,2d,2002,268.01370239257812,260.66946411132812,7.34423828125,0.96551724137931039,-0.021535237630208332,-0.023688761393229167,0.96551724137931039,denali-black-rapids-e-2002,False
denali-black-rapids-m-2002,63.5,214,False,onset,30d,2002,269.16567993164062,262.93716430664062,6.228515625,1,0.2719879150390625,0.29918670654296875,1,denali-black-rapids-e-2002,False
denali-black-rapids-m-2002,63.5,214,False,onset,7d,2002,269.16400146484375,258.86257934570312,10.301422119140625,0.96551724137931039,0.16670628597861842,0.18337691457648028,1,denali-black-rapids-e-2002,False
denali-black-rapids-w-2002,63.25,213.5,True,onset,2d,2002,269.09609985351562,259.93850708007812,9.1575927734375,1,0.22716869007457385,0.24988555908203125,1,denali-black-rapids-e-2002,False
denali-black-rapids-w-2002,63.25,213.5,True,onset,30d,2002,269.02706909179688,262.79501342773438,6.2320556640625,1,0.47397960316051141,0.5213775634765625,1,denali-black-rapids-e-2002,False
denali-black-rapids-w-2002,63.25,213.5,True,onset,7d,2002,269.39108276367188,258.9765625,10.414520263671875,1,0.42341561153017243,0.46575717268318967,1,denali-black-rapids-e-2002,False
denali-black-rapids-w-2002,63.25,213.75,False,onset,2d,2002,269.08935546875,259.69491577148438,9.394439697265625,1,0.25831742720170459,0.284149169921875,1,denali-black-rapids-e-2002,False
denali-black-rapids-w-2002,63.25,213.75,False,onset,30d,2002,269.13031005859375,263.0262451171875,6.10406494140625,1,0.49434661865234375,0.54378128051757812,1,denali-black-rapids-e-2002,False
denali-black-rapids-w-2002,63.25,213.75,False,onset,7d,2002,269.42025756835938,259.06988525390625,10.350372314453125,1,0.34072383757560487,0.37479622133316531,1,denali-black-rapids-e-2002,False
denali-black-rapids-w-2002,63.5,213.5,False,onset,2d,2002,267.6829833984375,260.72177124023438,6.961212158203125,0.96551724137931039,-0.10206742720170454,-0.112274169921875,0.96551724137931039,denali-black-rapids-e-2002,False
denali-black-rapids-w-2002,63.5,213.5,False,onset,30d,2002,268.56314086914062,261.92327880859375,6.639862060546875,1,0.15179802389705882,0.16697782628676472,1,denali-black-rapids-e-2002,False
denali-black-rapids-w-2002,63.5,213.5,False,onset,7d,2002,268.684326171875,258.467529296875,10.216796875,1,0.078848379629629636,0.086733217592592601,1,denali-black-rapids-e-2002,False
denali-black-rapids-w-2002,63.5,213.75,False,onset,2d,2002,267.6761474609375,260.89346313476562,6.782684326171875,0.96551724137931039,-0.02069091796875,-0.022760009765624999,0.96551724137931039,denali-black-rapids-e-2002,False
denali-black-rapids-w-2002,63.5,213.75,False,onset,30d,2002,268.66519165039062,262.09347534179688,6.57171630859375,1,0.186737060546875,0.20541076660156249,1,denali-black-rapids-e-2002,False
denali-black-rapids-w-2002,63.5,213.75,False,onset,7d,2002,268.71298217773438,258.5938720703125,10.119110107421875,1,0.11838472806490384,0.13022320087139422,1,denali-black-rapids-e-2002,False
denali-mcginnis-n-2002,63.5,213.5,True,onset,2d,2002,267.6829833984375,260.72177124023438,6.961212158203125,0.96551724137931039,-0.10206742720170454,-0.112274169921875,0.96551724137931039,denali-black-rapids-e-2002,False
denali-mcginnis-n-2002,63.5,213.5,True,onset,30d,2002,268.56314086914062,261.92327880859375,6.639862060546875,1,0.15179802389705882,0.16697782628676472,1,denali-black-rapids-e-2002,False
denali-mcginnis-n-2002,63.5,213.5,True,onset,7d,2002,268.684326171875,258.467529296875,10.216796875,1,0.078848379629629636,0.086733217592592601,1,denali-black-rapids-e-2002,False
denali-mcginnis-n-2002,63.5,213.75,False,onset,2d,2002,267.6761474609375,260.89346313476562,6.782684326171875,0.96551724137931039,-0.02069091796875,-0.022760009765624999,0.96551724137931039,denali-black-rapids-e-2002,False
denali-mcginnis-n-2002,63.5,213.75,False,onset,30d,2002,268.66519165039062,262.09347534179688,6.57171630859375,1,0.186737060546875,0.20541076660156249,1,denali-black-rapids-e-2002,False
denali-mcginnis-n-2002,63.5,213.75,False,onset,7d,2002,268.71298217773438,258.5938720703125,10.119110107421875,1,0.11838472806490384,0.13022320087139422,1,denali-black-rapids-e-2002,False
denali-mcginnis-n-2002,63.75,213.5,False,onset,2d,2002,267.99008178710938,260.9622802734375,7.027801513671875,0.96551724137931039,-0.09100341796875,-0.10010375976562499,0.96551724137931039,denali-black-rapids-e-2002,False
denali-mcginnis-n-2002,63.75,213.5,False,onset,30d,2002,269.87924194335938,263.2388916015625,6.640350341796875,0.96551724137931039,0.30134934645432693,0.33148428109975964,1,denali-black-rapids-e-2002,False
denali-mcginnis-n-2002,63.75,213.5,False,onset,7d,2002,269.77890014648438,259.41116333007812,10.36773681640625,1,0.24053237017463233,0.26458560719209556,1,denali-black-rapids-e-2002,False
denali-mcginnis-n-2002,63.75,213.75,False,onset,2d,2002,268.64840698242188,260.39013671875,8.258270263671875,0.96551724137931039,-0.14121791294642858,-0.15533970424107144,0.96551724137931039,denali-black-rapids-e-2002,False
denali-mcginnis-n-2002,63.75,213.75,False,onset,30d,2002,270.43838500976562,263.43533325195312,7.0030517578125,0.96551724137931039,0.26982800713900862,0.29681080785290948,1,denali-black-rapids-e-2002,False
denali-mcginnis-n-2002,63.75,213.75,False,onset,7d,2002,270.428955078125,259.55902099609375,10.86993408203125,1,0.16705599698153409,0.1837615966796875,1,denali-black-rapids-e-2002,False
denali-mcginnis-s-2002,63.5,213.5,True,onset,2d,2002,267.6829833984375,260.72177124023438,6.961212158203125,0.96551724137931039,-0.10206742720170454,-0.112274169921875,0.96551724137931039,denali-black-rapids-e-2002,False
denali-mcginnis-s-2002,63.5,213.5,True,onset,30d,2002,268.56314086914062,261.92327880859375,6.639862060546875,1,0.15179802389705882,0.16697782628676472,1,denali-black-rapids-e-2002,False
denali-mcginnis-s-2002,63.5,213.5,True,onset,7d,2002,268.684326171875,258.467529296875,10.216796875,1,0.078848379629629636,0.086733217592592601,1,denali-black-rapids-e-2002,False
denali-mcginnis-s-2002,63.5,213.75,False,onset,2d,2002,267.6761474609375,260.89346313476562,6.782684326171875,0.96551724137931039,-0.02069091796875,-0.022760009765624999,0.96551724137931039,denali-black-rapids-e-2002,False
denali-mcginnis-s-2002,63.5,213.75,False,onset,30d,2002,268.66519165039062,262.09347534179688,6.57171630859375,1,0.186737060546875,0.20541076660156249,1,denali-black-rapids-e-2002,False
denali-mcginnis-s-2002,63.5,213.75,False,onset,7d,2002,268.71298217773438,258.5938720703125,10.119110107421875,1,0.11838472806490384,0.13022320087139422,1,denali-black-rapids-e-2002,False
denali-mcginnis-s-2002,63.75,213.5,False,onset,2d,2002,267.99008178710938,260.9622802734375,7.027801513671875,0.96551724137931039,-0.09100341796875,-0.10010375976562499,0.96551724137931039,denali-black-rapids-e-2002,False
denali-mcginnis-s-2002,63.75,213.5,False,onset,30d,2002,269.87924194335938,263.2388916015625,6.640350341796875,0.96551724137931039,0.30134934645432693,0.33148428109975964,1,denali-black-rapids-e-2002,False
denali-mcginnis-s-2002,63.75,213.5,False,onset,7d,2002,269.77890014648438,259.41116333007812,10.36773681640625,1,0.24053237017463233,0.26458560719209556,1,denali-black-rapids-e-2002,False
denali-mcginnis-s-2002,63.75,213.75,False,onset,2d,2002,268.64840698242188,260.39013671875,8.258270263671875,0.96551724137931039,-0.14121791294642858,-0.15533970424107144,0.96551724137931039,denali-black-rapids-e-2002,False
denali-mcginnis-s-2002,63.75,213.75,False,onset,30d,2002,270.43838500976562,263.43533325195312,7.0030517578125,0.96551724137931039,0.26982800713900862,0.29681080785290948,1,denali-black-rapids-e-2002,False
denali-mcginnis-s-2002,63.75,213.75,False,onset,7d,2002,270.428955078125,259.55902099609375,10.86993408203125,1,0.16705599698153409,0.1837615966796875,1,denali-black-rapids-e-2002,False
dickson-2023,72.75,333,True,onset,2d,2023,257.33544921875,259.25006103515625,-1.91461181640625,0.33333333333333331,0.708160400390625,2.26611328125,0.26666666666666666,dickson-2023,True
dickson-2023,72.75,333,True,onset,30d,2023,265.88079833984375,263.21298217773438,2.667816162109375,0.93333333333333335,0.73811170789930558,2.3619574652777779,0.83333333333333337,dickson-2023,True
dickson-2023,72.75,333,True,onset,7d,2023,259.56475830078125,260.25131225585938,-0.686553955078125,0.40000000000000002,0.92493230646306823,2.9597833806818183,0.23333333333333334,dickson-2023,True
dickson-2023,72.75,333.25,False,onset,2d,2023,258.2857666015625,260.119384765625,-1.8336181640625,0.33333333333333331,0.7780020577566964,2.4896065848214284,0.23333333333333334,dickson-2023,True
dickson-2023,72.75,333.25,False,onset,30d,2023,266.64749145507812,263.94664001464844,2.7008514404296875,0.96666666666666667,0.75689142400568177,2.4220525568181817,0.83333333333333337,dickson-2023,True
dickson-2023,72.75,333.25,False,onset,7d,2023,260.46502685546875,261.05258178710938,-0.587554931640625,0.40000000000000002,0.92253032483552633,2.9520970394736841,0.23333333333333334,dickson-2023,True
dickson-2023,73,333,False,onset,2d,2023,258.28103637695312,259.5753173828125,-1.294281005859375,0.40000000000000002,0.80675910500919112,2.5816291360294117,0.26666666666666666,dickson-2023,True
dickson-2023,73,333,False,onset,30d,2023,266.53082275390625,263.79034423828125,2.740478515625,0.90000000000000002,0.84139506022135424,2.6924641927083335,0.83333333333333337,dickson-2023,True
dickson-2023,73,333,False,onset,7d,2023,260.54803466796875,260.62397766113281,-0.0759429931640625,0.5,0.99258777707122092,3.1762808866279069,0.23333333333333334,dickson-2023,True
dickson-2023,73,333.25,False,onset,2d,2023,258.6080322265625,260.01806640625,-1.4100341796875,0.40000000000000002,0.74491712782118058,2.3837348090277777,0.26666666666666666,dickson-2023,True
dickson-2023,73,333.25,False,onset,30d,2023,266.77560424804688,264.0877685546875,2.687835693359375,0.90000000000000002,0.84040323893229174,2.6892903645833335,0.84999999999999998,dickson-2023,True
dickson-2023,73,333.25,False,onset,7d,2023,260.87213134765625,260.90896606445312,-0.036834716796875,0.5,0.9940011160714286,3.1808035714285716,0.23333333333333334,dickson-2023,True
hillary-2014,-43.75,170,True,onset,2d,2014,273.00253295898438,270.46536254882812,2.53717041015625,0.82758620689655171,0.44894131747159088,1.0325650301846589,0.82758620689655171,hillary-2014,True
hillary-2014,-43.75,170,True,onset,30d,2014,271.78060913085938,270.25482177734375,1.525787353515625,0.82758620689655171,0.32850999098557698,0.75557297926682698,0.86206896551724133,hillary-2014,True
hillary-2014,-43.75,170,True,onset,7d,2014,273.020263671875,269.99014282226562,3.030120849609375,0.89655172413793105,0.31315394810267855,0.7202540806361607,0.86206896551724133,hillary-2014,True
hillary-2014,-43.75,170.25,False,onset,2d,2014,272.67489624023438,269.90774536132812,2.76715087890625,0.82758620689655171,0.41456049138849432,0.95348913019353698,0.7931034482758621,hillary-2014,True
hillary-2014,-43.75,170.25,False,onset,30d,2014,271.70733642578125,270.14120483398438,1.566131591796875,0.89655172413793105,0.3281402587890625,0.75472259521484375,0.89655172413793105,hillary-2014,True
hillary-2014,-43.75,170.25,False,onset,7d,2014,272.85791015625,269.169921875,3.68798828125,0.93103448275862066,0.3033447265625,0.69769287109375,0.93103448275862066,hillary-2014,True
hillary-2014,-43.5,170,False,onset,2d,2014,277.9251708984375,275.59170532226562,2.333465576171875,0.82758620689655171,0.40233357747395831,0.92536722819010409,0.82758620689655171,hillary-2014,True
hillary-2014,-43.5,170,False,onset,30d,2014,277.2327880859375,275.85299682617188,1.379791259765625,0.89655172413793105,0.286712646484375,0.6594390869140625,0.89655172413793105,hillary-2014,True
hillary-2014,-43.5,170,False,onset,7d,2014,278.36691284179688,275.12371826171875,3.243194580078125,0.96551724137931039,0.2654266357421875,0.61048126220703125,0.94827586206896552,hillary-2014,True
hillary-2014,-43.5,170.25,False,onset,2d,2014,274.34823608398438,271.33877563476562,3.00946044921875,0.86206896551724133,0.43212890625,0.993896484375,0.82758620689655171,hillary-2014,True
hillary-2014,-43.5,170.25,False,onset,30d,2014,273.22412109375,271.86428833007812,1.359832763671875,0.7931034482758621,0.3387790256076389,0.77919175889756942,0.82758620689655171,hillary-2014,True
hillary-2014,-43.5,170.25,False,onset,7d,2014,274.43170166015625,271.29995727539062,3.131744384765625,0.96551724137931039,0.2804226345486111,0.64497205946180558,0.93103448275862066,hillary-2014,True
karrat-2017,71.5,307.5,False,onset,2d,2017,274.30401611328125,275.88894653320312,-1.584930419921875,0.31034482758620691,0.36610921223958337,0.95188395182291674,0.27586206896551724,karrat-2017,True
karrat-2017,71.5,307.5,False,onset,30d,2017,272.82281494140625,272.91983032226562,-0.097015380859375,0.48275862068965519,0.0059704902844551289,0.015523274739583334,0.48275862068965519,karrat-2017,True
karrat-2017,71.5,307.5,False,onset,7d,2017,275.86495971679688,276.14193725585938,-0.2769775390625,0.41379310344827586,0.18731689453125,0.48702392578124998,0.41379310344827586,karrat-2017,True
karrat-2017,71.5,307.75,False,onset,2d,2017,273.67782592773438,275.47836303710938,-1.800537109375,0.27586206896551724,0.31352996826171875,0.81517791748046875,0.20689655172413793,karrat-2017,True
karrat-2017,71.5,307.75,False,onset,30d,2017,272.36273193359375,272.5489501953125,-0.18621826171875,0.41379310344827586,-0.024450683593750001,-0.063571777343749997,0.44827586206896552,karrat-2017,True
karrat-2017,71.5,307.75,False,onset,7d,2017,275.184814453125,275.64718627929688,-0.462371826171875,0.37931034482758619,0.13143484933035715,0.34173060825892859,0.37931034482758619,karrat-2017,True
karrat-2017,71.75,307.5,True,onset,2d,2017,272.03970336914062,273.94943237304688,-1.90972900390625,0.2413793103448276,0.304840087890625,0.79258422851562493,0.20689655172413793,karrat-2017,True
karrat-2017,71.75,307.5,True,onset,30d,2017,270.78631591796875,271.2637939453125,-0.47747802734375,0.41379310344827586,-0.063916015625000003,-0.16618164062499999,0.44827586206896552,karrat-2017,True
karrat-2017,71.75,307.5,True,onset,7d,2017,273.51596069335938,274.24993896484375,-0.733978271484375,0.37931034482758619,0.20041006582754628,0.52106617115162035,0.37931034482758619,karrat-2017,True
karrat-2017,71.75,307.75,False,onset,2d,2017,271.42864990234375,273.29104614257812,-1.862396240234375,0.20689655172413793,0.2876063755580357,0.7477765764508929,0.20689655172413793,karrat-2017,True
karrat-2017,71.75,307.75,False,onset,30d,2017,270.31414794921875,270.86483764648438,-0.550689697265625,0.41379310344827586,-0.11088053385416666,-0.28828938802083331,0.44827586206896552,karrat-2017,True
karrat-2017,71.75,307.75,False,onset,7d,2017,272.8751220703125,273.30673217773438,-0.431610107421875,0.34482758620689657,0.26006698608398438,0.67617416381835938,0.31034482758620691,karrat-2017,True
kolka-2002,42.5,44.25,True,onset,2d,2002,277.32839965820312,281.68649291992188,-4.35809326171875,0.10344827586206896,0.68713188171386719,0.75584506988525391,0.10344827586206896,kolka-2002,True
kolka-2002,42.5,44.25,True,onset,30d,2002,282.4739990234375,283.22705078125,-0.7530517578125,0.20689655172413793,0.43142465444711536,0.47456711989182687,0.27586206896551724,kolka-2002,True
kolka-2002,42.5,44.25,True,onset,7d,2002,281.01797485351562,281.67080688476562,-0.65283203125,0.34482758620689657,0.46506441556490385,0.51157085712139427,0.41379310344827586,kolka-2002,True
kolka-2002,42.5,44.5,False,onset,2d,2002,277.05621337890625,281.25131225585938,-4.195098876953125,0.10344827586206896,0.6686296134159484,0.73549257475754315,0.10344827586206896,kolka-2002,True
kolka-2002,42.5,44.5,False,onset,30d,2002,282.13284301757812,282.79830932617188,-0.66546630859375,0.17241379310344829,0.38720900012600806,0.42592990013860887,0.31034482758620691,kolka-2002,True
kolka-2002,42.5,44.5,False,onset,7d,2002,280.72894287109375,281.20004272460938,-0.471099853515625,0.41379310344827586,0.4551304408482143,0.50064348493303568,0.41379310344827586,kolka-2002,True
kolka-2002,42.75,44.25,False,onset,2d,2002,278.54306030273438,282.69186401367188,-4.1488037109375,0.10344827586206896,0.638580322265625,0.7024383544921875,0.10344827586206896,kolka-2002,True
kolka-2002,42.75,44.25,False,onset,30d,2002,283.29925537109375,284.11651611328125,-0.8172607421875,0.2413793103448276,0.35007871430495691,0.38508658573545262,0.2413793103448276,kolka-2002,True
kolka-2002,42.75,44.25,False,onset,7d,2002,282.42092895507812,282.521728515625,-0.100799560546875,0.44827586206896552,0.42097727457682288,0.46307500203450519,0.51724137931034486,kolka-2002,True
kolka-2002,42.75,44.5,False,onset,2d,2002,278.76177978515625,282.33822631835938,-3.576446533203125,0.10344827586206896,0.621185302734375,0.6833038330078125,0.10344827586206896,kolka-2002,True
kolka-2002,42.75,44.5,False,onset,30d,2002,283.4105224609375,284.16937255859375,-0.75885009765625,0.2413793103448276,0.32739812677556818,0.360137939453125,0.2413793103448276,kolka-2002,True
kolka-2002,42.75,44.5,False,onset,7d,2002,282.58975219726562,282.60369873046875,-0.013946533203125,0.48275862068965519,0.4087040342133621,0.44957443763469829,0.55172413793103448,kolka-2002,True
la-perouse-2014,58.5,222.75,False,onset,2d,2014,271.91659545898438,272.4180908203125,-0.501495361328125,0.41379310344827586,0.76685855263157898,1.7637746710526316,0.27586206896551724,la-perouse-2014,True
la-perouse-2014,58.5,222.75,False,onset,30d,2014,271.86557006835938,271.25613403320312,0.60943603515625,0.72413793103448276,0.30626424153645837,0.70440775553385415,0.65517241379310343,la-perouse-2014,True
la-perouse-2014,58.5,222.75,False,onset,7d,2014,266.28939819335938,272.231689453125,-5.942291259765625,0,0.55394099308894229,1.2740642841045673,0,la-perouse-2014,True
la-perouse-2014,58.5,223,False,onset,2d,2014,270.47915649414062,270.96432495117188,-0.48516845703125,0.37931034482758619,0.77059659090909083,1.7723721590909089,0.27586206896551724,la-perouse-2014,True
la-perouse-2014,58.5,223,False,onset,30d,2014,270.28265380859375,269.61923217773438,0.663421630859375,0.72413793103448276,0.33677842881944448,0.77459038628472232,0.65517241379310343,la-perouse-2014,True
la-perouse-2014,58.5,223,False,onset,7d,2014,263.984375,270.73324584960938,-6.748870849609375,0,0.56026458740234375,1.2886085510253906,0,la-perouse-2014,True
la-perouse-2014,58.75,222.75,True,onset,2d,2014,266.75726318359375,267.01864624023438,-0.261383056640625,0.44827586206896552,0.973388671875,2.2387939453125001,0.2413793103448276,la-perouse-2014,True
la-perouse-2014,58.75,222.75,True,onset,30d,2014,266.78744506835938,265.9500732421875,0.837371826171875,0.75862068965517238,0.46608589790962834,1.0719975651921452,0.62068965517241381,la-perouse-2014,True
la-perouse-2014,58.75,222.75,True,onset,7d,2014,259.52529907226562,267.01651000976562,-7.4912109375,0,0.77388916015625009,1.7799450683593752,0,la-perouse-2014,True
la-perouse-2014,58.75,223,False,onset,2d,2014,267.81338500976562,267.45303344726562,0.3603515625,0.51724137931034486,1.1461530412946428,2.6361519949776788,0.31034482758620691,la-perouse-2014,True
la-perouse-2014,58.75,223,False,onset,30d,2014,266.48629760742188,265.90640258789062,0.57989501953125,0.65517241379310343,0.55324554443359375,1.2724647521972656,0.58620689655172409,la-perouse-2014,True
la-perouse-2014,58.75,223,False,onset,7d,2014,259.37100219726562,267.531005859375,-8.160003662109375,0,0.8931884765625,2.0543334960937503,0,la-perouse-2014,True
lamplugh-2016,58.5,223,False,onset,2d,2016,280.19033813476562,280.25442504882812,-0.0640869140625,0.48275862068965519,0.36260604858398438,0.90651512145996094,0.44827586206896552,lamplugh-2016,True
lamplugh-2016,58.5,223,False,onset,30d,2016,279.9910888671875,278.93161010742188,1.059478759765625,0.86206896551724133,0.20152698863636365,0.50381747159090906,0.82758620689655171,lamplugh-2016,True
lamplugh-2016,58.5,223,False,onset,7d,2016,280.6712646484375,279.47125244140625,1.20001220703125,0.68965517241379315,0.392333984375,0.98083496093749989,0.65517241379310343,lamplugh-2016,True
lamplugh-2016,58.5,223.25,False,onset,2d,2016,281.49221801757812,281.00765991210938,0.48455810546875,0.58620689655172409,0.3865814208984375,0.96645355224609375,0.51724137931034486,lamplugh-2016,True
lamplugh-2016,58.5,223.25,False,onset,30d,2016,281.07537841796875,279.88360595703125,1.1917724609375,0.86206896551724133,0.22830360814144735,0.57075902035361836,0.7931034482758621,lamplugh-2016,True
lamplugh-2016,58.5,223.25,False,onset,7d,2016,281.82232666015625,280.5667724609375,1.25555419921875,0.75862068965517238,0.380706787109375,0.9517669677734375,0.65517241379310343,lamplugh-2016,True
lamplugh-2016,58.75,223,True,onset,2d,2016,276.82098388671875,276.66293334960938,0.158050537109375,0.51724137931034486,0.30359338831018517,0.75898347077546291,0.44827586206896552,lamplugh-2016,True
lamplugh-2016,58.75,223,True,onset,30d,2016,276.75054931640625,276.25534057617188,0.495208740234375,0.7931034482758621,0.1964992947048611,0.49124823676215279,0.72413793103448276,lamplugh-2016,True
lamplugh-2016,58.75,223,True,onset,7d,2016,277.21371459960938,276.24740600585938,0.96630859375,0.72413793103448276,0.2972194126674107,0.7430485316685268,0.68965517241379315,lamplugh-2016,True
lamplugh-2016,58.75,223.25,False,onset,2d,2016,281.97854614257812,282.10623168945312,-0.127685546875,0.44827586206896552,0.35351753234863281,0.88379383087158203,0.44827586206896552,lamplugh-2016,True
lamplugh-2016,58.75,223.25,False,onset,30d,2016,281.79608154296875,280.75967407226562,1.036407470703125,0.86206896551724133,0.31178193933823528,0.7794548483455882,0.7931034482758621,lamplugh-2016,True
lamplugh-2016,58.75,223.25,False,onset,7d,2016,282.46041870117188,281.15606689453125,1.304351806640625,0.65517241379310343,0.44119442210477944,1.1029860552619486,0.58620689655172409,lamplugh-2016,True
lituya-2012,58.75,222.5,False,onset,2d,2012,276.28182983398438,276.906494140625,-0.624664306640625,0.31034482758620691,0.1720636541193182,0.36133367365056823,0.34482758620689657,lituya-2012,True
lituya-2012,58.75,222.5,False,onset,30d,2012,273.91058349609375,275.6705322265625,-1.75994873046875,0.068965517241379309,0.31757061298076922,0.66689828725961531,0,lituya-2012,True
lituya-2012,58.75,222.5,False,onset,7d,2012,275.51229858398438,276.70602416992188,-1.1937255859375,0.10344827586206896,0.25446891784667969,0.53438472747802734,0.068965517241379309,lituya-2012,True
lituya-2012,58.75,222.75,False,onset,2d,2012,274.51266479492188,275.36526489257812,-0.85260009765625,0.27586206896551724,0.11260986328125,0.236480712890625,0.27586206896551724,lituya-2012,True
lituya-2012,58.75,222.75,False,onset,30d,2012,272.88540649414062,274.62982177734375,-1.744415283203125,0.068965517241379309,0.332275390625,0.69777832031249998,0,lituya-2012,True
lituya-2012,58.75,222.75,False,onset,7d,2012,274.67889404296875,275.052978515625,-0.37408447265625,0.27586206896551724,0.183990478515625,0.38638000488281249,0.2413793103448276,lituya-2012,True
lituya-2012,59,222.5,True,onset,2d,2012,273.30929565429688,273.59194946289062,-0.28265380859375,0.34482758620689657,0.20870324337121213,0.43827681107954547,0.31034482758620691,lituya-2012,True
lituya-2012,59,222.5,True,onset,30d,2012,271.81118774414062,272.94345092773438,-1.13226318359375,0.10344827586206896,0.30619621276855469,0.64301204681396484,0.068965517241379309,lituya-2012,True
lituya-2012,59,222.5,True,onset,7d,2012,273.41900634765625,273.505615234375,-0.08660888671875,0.44827586206896552,0.16793643727022056,0.3526665182674632,0.37931034482758619,lituya-2012,True
lituya-2012,59,222.75,False,onset,2d,2012,274.0408935546875,273.96243286132812,0.078460693359375,0.51724137931034486,0.17752511160714285,0.37280273437499994,0.44827586206896552,lituya-2012,True
lituya-2012,59,222.75,False,onset,30d,2012,272.5938720703125,273.59814453125,-1.0042724609375,0.13793103448275862,0.27528705018939392,0.57810280539772729,0.068965517241379309,lituya-2012,True
lituya-2012,59,222.75,False,onset,7d,2012,274.269775390625,273.8941650390625,0.3756103515625,0.65517241379310343,0.17175583612351192,0.360687255859375,0.58620689655172409,lituya-2012,True
marmolada-2022,46.25,11.75,False,onset,2d,2022,289.05892944335938,287.21310424804688,1.8458251953125,0.80000000000000004,0.691070556640625,2.1423187255859375,0.6333333333333333,marmolada-2022,True
marmolada-2022,46.25,11.75,False,onset,30d,2022,287.952880859375,285.58372497558594,2.3691558837890625,0.93333333333333335,0.91691970825195312,2.8424510955810547,0.80000000000000004,marmolada-2022,True
marmolada-2022,46.25,11.75,False,onset,7d,2022,289.552490234375,287.38128662109375,2.17120361328125,0.93333333333333335,0.9110260009765625,2.8241806030273438,0.69999999999999996,marmolada-2022,True
marmolada-2022,46.25,12,False,onset,2d,2022,289.1220703125,287.13804626464844,1.9840240478515625,0.83333333333333337,0.65899188701923073,2.0428748497596154,0.69999999999999996,marmolada-2022,True
marmolada-2022,46.25,12,False,onset,30d,2022,287.82260131835938,285.59101867675781,2.2315826416015625,0.93333333333333335,0.87162898137019229,2.7020498422475963,0.80000000000000004,marmolada-2022,True
marmolada-2022,46.25,12,False,onset,7d,2022,289.45315551757812,287.03689575195312,2.416259765625,0.93333333333333335,0.83566518930288458,2.5905620868389425,0.73333333333333328,marmolada-2022,True
marmolada-2022,46.5,11.75,True,onset,2d,2022,289.18502807617188,287.78401184082031,1.4010162353515625,0.76666666666666672,0.8172607421875,2.53350830078125,0.56666666666666665,marmolada-2022,True
