candidate_id,grid_latitude_deg,grid_longitude_deg_east,primary_cell,anchor,year,window,hours,mean_t2m_k
lamplugh-2016,58.75,223,True,calendar,1991,7d,168,279.06500244140625
lamplugh-2016,58.75,223,True,calendar,1991,30d,720,276.07266235351562
lamplugh-2016,58.75,223,True,calendar,1992,2d,48,277.19937133789062
lamplugh-2016,58.75,223,True,calendar,1992,7d,168,275.29940795898438
lamplugh-2016,58.75,223,True,calendar,1992,30d,720,276.21804809570312
lamplugh-2016,58.75,223,True,calendar,1993,2d,48,275.90676879882812
lamplugh-2016,58.75,223,True,calendar,1993,7d,168,275.59732055664062
lamplugh-2016,58.75,223,True,calendar,1993,30d,720,276.59146118164062
lamplugh-2016,58.75,223,True,calendar,1994,2d,48,274.87588500976562
lamplugh-2016,58.75,223,True,calendar,1994,7d,168,275.9022216796875
lamplugh-2016,58.75,223,True,calendar,1994,30d,720,275.94992065429688
lamplugh-2016,58.75,223,True,calendar,1995,2d,48,276.0543212890625
lamplugh-2016,58.75,223,True,calendar,1995,7d,168,275.68450927734375
lamplugh-2016,58.75,223,True,calendar,1995,30d,720,275.25466918945312
lamplugh-2016,58.75,223,True,calendar,1996,2d,48,276.71694946289062
lamplugh-2016,58.75,223,True,calendar,1996,7d,168,278.1763916015625
lamplugh-2016,58.75,223,True,calendar,1996,30d,720,276.25921630859375
lamplugh-2016,58.75,223,True,calendar,1997,2d,48,280.30007934570312
lamplugh-2016,58.75,223,True,calendar,1997,7d,168,279.98391723632812
lamplugh-2016,58.75,223,True,calendar,1997,30d,720,276.81912231445312
lamplugh-2016,58.75,223,True,calendar,1998,2d,48,276.779541015625
lamplugh-2016,58.75,223,True,calendar,1998,7d,168,276.30084228515625
lamplugh-2016,58.75,223,True,calendar,1998,30d,720,277.03219604492188
lamplugh-2016,58.75,223,True,calendar,1999,2d,48,275.98080444335938
lamplugh-2016,58.75,223,True,calendar,1999,7d,168,276.234375
lamplugh-2016,58.75,223,True,calendar,1999,30d,720,276.68084716796875
lamplugh-2016,58.75,223,True,calendar,2000,2d,48,277.03317260742188
lamplugh-2016,58.75,223,True,calendar,2000,7d,168,276.18209838867188
lamplugh-2016,58.75,223,True,calendar,2000,30d,720,276.18356323242188
lamplugh-2016,58.75,223,True,calendar,2001,2d,48,276.88327026367188
lamplugh-2016,58.75,223,True,calendar,2001,7d,168,276.54409790039062
lamplugh-2016,58.75,223,True,calendar,2001,30d,720,275.7532958984375
lamplugh-2016,58.75,223,True,calendar,2002,2d,48,275.86868286132812
lamplugh-2016,58.75,223,True,calendar,2002,7d,168,275.73358154296875
lamplugh-2016,58.75,223,True,calendar,2002,30d,720,276.08148193359375
lamplugh-2016,58.75,223,True,calendar,2003,2d,48,275.7813720703125
lamplugh-2016,58.75,223,True,calendar,2003,7d,168,275.95989990234375
lamplugh-2016,58.75,223,True,calendar,2003,30d,720,276.0037841796875
lamplugh-2016,58.75,223,True,calendar,2004,2d,48,278.81747436523438
lamplugh-2016,58.75,223,True,calendar,2004,7d,168,281.2711181640625
lamplugh-2016,58.75,223,True,calendar,2004,30d,720,277.67611694335938
lamplugh-2016,58.75,223,True,calendar,2005,2d,48,275.8203125
lamplugh-2016,58.75,223,True,calendar,2005,7d,168,275.86126708984375
lamplugh-2016,58.75,223,True,calendar,2005,30d,720,276.12368774414062
lamplugh-2016,58.75,223,True,calendar,2006,2d,48,275.44778442382812
lamplugh-2016,58.75,223,True,calendar,2006,7d,168,275.15875244140625
lamplugh-2016,58.75,223,True,calendar,2006,30d,720,276.3446044921875
lamplugh-2016,58.75,223,True,calendar,2007,2d,48,276.68338012695312
lamplugh-2016,58.75,223,True,calendar,2007,7d,168,275.961181640625
lamplugh-2016,58.75,223,True,calendar,2007,30d,720,276.16702270507812
lamplugh-2016,58.75,223,True,calendar,2008,2d,48,275.46591186523438
lamplugh-2016,58.75,223,True,calendar,2008,7d,168,275.35467529296875
lamplugh-2016,58.75,223,True,calendar,2008,30d,720,274.90704345703125
lamplugh-2016,58.75,223,True,calendar,2009,2d,48,274.8250732421875
lamplugh-2016,58.75,223,True,calendar,2009,7d,168,275.16842651367188
lamplugh-2016,58.75,223,True,calendar,2009,30d,720,276.57925415039062
lamplugh-2016,58.75,223,True,calendar,2010,2d,48,275.9166259765625
lamplugh-2016,58.75,223,True,calendar,2010,7d,168,276.54916381835938
lamplugh-2016,58.75,223,True,calendar,2010,30d,720,276.17538452148438
lamplugh-2016,58.75,223,True,calendar,2011,2d,48,276.42617797851562
lamplugh-2016,58.75,223,True,calendar,2011,7d,168,276.46929931640625
lamplugh-2016,58.75,223,True,calendar,2011,30d,720,276.5147705078125
lamplugh-2016,58.75,223,True,calendar,2012,2d,48,275.92459106445312
lamplugh-2016,58.75,223,True,calendar,2012,7d,168,279.22576904296875
lamplugh-2016,58.75,223,True,calendar,2012,30d,720,275.86669921875
lamplugh-2016,58.75,223,True,calendar,2013,2d,48,278.032470703125
lamplugh-2016,58.75,223,True,calendar,2013,7d,168,279.09774780273438
lamplugh-2016,58.75,223,True,calendar,2013,30d,720,278.23583984375
lamplugh-2016,58.75,223,True,calendar,2014,2d,48,275.40866088867188
lamplugh-2016,58.75,223,True,calendar,2014,7d,168,275.78335571289062
lamplugh-2016,58.75,223,True,calendar,2014,30d,720,275.63458251953125
lamplugh-2016,58.75,223,True,calendar,2015,2d,48,277.85604858398438
lamplugh-2016,58.75,223,True,calendar,2015,7d,168,278.10580444335938
lamplugh-2016,58.75,223,True,calendar,2015,30d,720,277.4852294921875
lamplugh-2016,58.75,223,True,calendar,2016,2d,48,277.66873168945312
lamplugh-2016,58.75,223,True,calendar,2016,7d,168,277.157470703125
lamplugh-2016,58.75,223,True,calendar,2016,30d,720,276.77392578125
lamplugh-2016,58.75,223,True,calendar,2017,2d,48,277.24258422851562
lamplugh-2016,58.75,223,True,calendar,2017,7d,168,276.07113647460938
lamplugh-2016,58.75,223,True,calendar,2017,30d,720,276.35678100585938
lamplugh-2016,58.75,223,True,calendar,2018,2d,48,276.258056640625
lamplugh-2016,58.75,223,True,calendar,2018,7d,168,277.22158813476562
lamplugh-2016,58.75,223,True,calendar,2018,30d,720,276.31024169921875
lamplugh-2016,58.75,223,True,calendar,2019,2d,48,280.69277954101562
lamplugh-2016,58.75,223,True,calendar,2019,7d,168,278.11224365234375
lamplugh-2016,58.75,223,True,calendar,2019,30d,720,276.6392822265625
lamplugh-2016,58.75,223,True,calendar,2020,2d,48,275.63717651367188
lamplugh-2016,58.75,223,True,calendar,2020,7d,168,275.77212524414062
lamplugh-2016,58.75,223,True,calendar,2020,30d,720,275.72659301757812
lamplugh-2016,58.75,223,True,calendar,2021,2d,48,279.15731811523438
lamplugh-2016,58.75,223,True,calendar,2021,7d,168,278.00930786132812
lamplugh-2016,58.75,223,True,calendar,2021,30d,720,276.70150756835938
lamplugh-2016,58.75,223,True,calendar,2022,2d,48,280.15609741210938
lamplugh-2016,58.75,223,True,calendar,2022,7d,168,277.8662109375
lamplugh-2016,58.75,223,True,calendar,2022,30d,720,277.9371337890625
lamplugh-2016,58.75,223,True,calendar,2023,2d,48,277.38430786132812
lamplugh-2016,58.75,223,True,calendar,2023,7d,168,277.75103759765625
lamplugh-2016,58.75,223,True,calendar,2023,30d,720,276.481201171875
lamplugh-2016,58.75,223,True,calendar,2024,2d,48,278.24609375
lamplugh-2016,58.75,223,True,calendar,2024,7d,168,277.70089721679688
lamplugh-2016,58.75,223,True,calendar,2024,30d,720,276.51760864257812
lamplugh-2016,58.75,223,True,calendar,2025,2d,48,276.85891723632812
lamplugh-2016,58.75,223,True,calendar,2025,7d,168,277.4561767578125
lamplugh-2016,58.75,223,True,calendar,2025,30d,720,275.81622314453125
lamplugh-2016,58.5,223.25,False,onset,1979,2d,48,277.72366333007812
lamplugh-2016,58.5,223.25,False,onset,1979,7d,168,278.253662109375
lamplugh-2016,58.5,223.25,False,onset,1979,30d,720,277.51596069335938
lamplugh-2016,58.5,223.25,False,onset,1980,2d,48,279.76144409179688
lamplugh-2016,58.5,223.25,False,onset,1980,7d,168,280.1561279296875
lamplugh-2016,58.5,223.25,False,onset,1980,30d,720,280.411376953125
lamplugh-2016,58.5,223.25,False,onset,1981,2d,48,280.09384155273438
lamplugh-2016,58.5,223.25,False,onset,1981,7d,168,279.94683837890625
lamplugh-2016,58.5,223.25,False,onset,1981,30d,720,279.7061767578125
lamplugh-2016,58.5,223.25,False,onset,1982,2d,48,284.11441040039062
lamplugh-2016,58.5,223.25,False,onset,1982,7d,168,283.745849609375
lamplugh-2016,58.5,223.25,False,onset,1982,30d,720,279.77218627929688
lamplugh-2016,58.5,223.25,False,onset,1983,2d,48,280.55978393554688
lamplugh-2016,58.5,223.25,False,onset,1983,7d,168,283.02877807617188
lamplugh-2016,58.5,223.25,False,onset,1983,30d,720,280.76214599609375
lamplugh-2016,58.5,223.25,False,onset,1984,2d,48,279.19906616210938
lamplugh-2016,58.5,223.25,False,onset,1984,7d,168,280.91744995117188
lamplugh-2016,58.5,223.25,False,onset,1984,30d,720,279.1043701171875
lamplugh-2016,58.5,223.25,False,onset,1985,2d,48,278.23837280273438
lamplugh-2016,58.5,223.25,False,onset,1985,7d,168,277.853271484375
lamplugh-2016,58.5,223.25,False,onset,1985,30d,720,277.34487915039062
lamplugh-2016,58.5,223.25,False,onset,1986,2d,48,283.69235229492188
lamplugh-2016,58.5,223.25,False,onset,1986,7d,168,279.89028930664062
lamplugh-2016,58.5,223.25,False,onset,1986,30d,720,278.97463989257812
lamplugh-2016,58.5,223.25,False,onset,1987,2d,48,279.70309448242188
lamplugh-2016,58.5,223.25,False,onset,1987,7d,168,278.7320556640625
lamplugh-2016,58.5,223.25,False,onset,1987,30d,720,277.89767456054688
lamplugh-2016,58.5,223.25,False,onset,1988,2d,48,279.49453735351562
lamplugh-2016,58.5,223.25,False,onset,1988,7d,168,279.43060302734375
lamplugh-2016,58.5,223.25,False,onset,1988,30d,720,279.35116577148438
lamplugh-2016,58.5,223.25,False,onset,1989,2d,48,283.14022827148438
lamplugh-2016,58.5,223.25,False,onset,1989,7d,168,281.01040649414062
lamplugh-2016,58.5,223.25,False,onset,1989,30d,720,279.66583251953125
lamplugh-2016,58.5,223.25,False,onset,1990,2d,48,281.12152099609375
lamplugh-2016,58.5,223.25,False,onset,1990,7d,168,279.773193359375
lamplugh-2016,58.5,223.25,False,onset,1990,30d,720,279.8719482421875
lamplugh-2016,58.5,223.25,False,onset,1991,2d,48,281.58892822265625
lamplugh-2016,58.5,223.25,False,onset,1991,7d,168,282.44921875
lamplugh-2016,58.5,223.25,False,onset,1991,30d,720,279.48031616210938
lamplugh-2016,58.5,223.25,False,onset,1992,2d,48,283.67868041992188
lamplugh-2016,58.5,223.25,False,onset,1992,7d,168,280.35122680664062
lamplugh-2016,58.5,223.25,False,onset,1992,30d,720,280.03424072265625
lamplugh-2016,58.5,223.25,False,onset,1993,2d,48,281.93051147460938
lamplugh-2016,58.5,223.25,False,onset,1993,7d,168,280.60357666015625
lamplugh-2016,58.5,223.25,False,onset,1993,30d,720,280.93386840820312
lamplugh-2016,58.5,223.25,False,onset,1994,2d,48,278.83840942382812
lamplugh-2016,58.5,223.25,False,onset,1994,7d,168,279.66961669921875
lamplugh-2016,58.5,223.25,False,onset,1994,30d,720,279.69970703125
lamplugh-2016,58.5,223.25,False,onset,1995,2d,48,281.00765991210938
lamplugh-2016,58.5,223.25,False,onset,1995,7d,168,279.56594848632812
lamplugh-2016,58.5,223.25,False,onset,1995,30d,720,279.0516357421875
lamplugh-2016,58.5,223.25,False,onset,1996,2d,48,279.1199951171875
lamplugh-2016,58.5,223.25,False,onset,1996,7d,168,281.50241088867188
lamplugh-2016,58.5,223.25,False,onset,1996,30d,720,279.82901000976562
lamplugh-2016,58.5,223.25,False,onset,1997,2d,48,283.44949340820312
lamplugh-2016,58.5,223.25,False,onset,1997,7d,168,284.66891479492188
lamplugh-2016,58.5,223.25,False,onset,1997,30d,720,281.10491943359375
lamplugh-2016,58.5,223.25,False,onset,1998,2d,48,280.8580322265625
lamplugh-2016,58.5,223.25,False,onset,1998,7d,168,280.91357421875
lamplugh-2016,58.5,223.25,False,onset,1998,30d,720,280.2999267578125
lamplugh-2016,58.5,223.25,False,onset,1999,2d,48,279.30194091796875
lamplugh-2016,58.5,223.25,False,onset,1999,7d,168,279.98995971679688
lamplugh-2016,58.5,223.25,False,onset,1999,30d,720,279.3614501953125
lamplugh-2016,58.5,223.25,False,onset,2000,2d,48,281.76162719726562
lamplugh-2016,58.5,223.25,False,onset,2000,7d,168,280.96243286132812
lamplugh-2016,58.5,223.25,False,onset,2000,30d,720,279.93881225585938
lamplugh-2016,58.5,223.25,False,onset,2001,2d,48,284.31320190429688
lamplugh-2016,58.5,223.25,False,onset,2001,7d,168,281.654052734375
lamplugh-2016,58.5,223.25,False,onset,2001,30d,720,279.33538818359375
lamplugh-2016,58.5,223.25,False,onset,2002,2d,48,279.165771484375
lamplugh-2016,58.5,223.25,False,onset,2002,7d,168,279.79498291015625
lamplugh-2016,58.5,223.25,False,onset,2002,30d,720,279.40740966796875
lamplugh-2016,58.5,223.25,False,onset,2003,2d,48,279.54263305664062
lamplugh-2016,58.5,223.25,False,onset,2003,7d,168,279.84536743164062
lamplugh-2016,58.5,223.25,False,onset,2003,30d,720,279.671875
lamplugh-2016,58.5,223.25,False,onset,2004,2d,48,282.1654052734375
lamplugh-2016,58.5,223.25,False,onset,2004,7d,168,285.10128784179688
lamplugh-2016,58.5,223.25,False,onset,2004,30d,720,282.09841918945312
lamplugh-2016,58.5,223.25,False,onset,2005,2d,48,282.33993530273438
lamplugh-2016,58.5,223.25,False,onset,2005,7d,168,281.37786865234375
lamplugh-2016,58.5,223.25,False,onset,2005,30d,720,280.877685546875
lamplugh-2016,58.5,223.25,False,onset,2006,2d,48,278.88064575195312
lamplugh-2016,58.5,223.25,False,onset,2006,7d,168,278.812255859375
lamplugh-2016,58.5,223.25,False,onset,2006,30d,720,279.95013427734375
lamplugh-2016,58.5,223.25,False,onset,2007,2d,48,282.61428833007812
lamplugh-2016,58.5,223.25,False,onset,2007,7d,168,280.38723754882812
lamplugh-2016,58.5,223.25,False,onset,2007,30d,720,279.5782470703125
lamplugh-2016,58.5,223.25,False,onset,2008,2d,48,279.37539672851562
lamplugh-2016,58.5,223.25,False,onset,2008,7d,168,279.26446533203125
lamplugh-2016,58.5,223.25,False,onset,2008,30d,720,278.07925415039062
lamplugh-2016,58.5,223.25,False,onset,2009,2d,48,278.4222412109375
lamplugh-2016,58.5,223.25,False,onset,2009,7d,168,279.03369140625
lamplugh-2016,58.5,223.25,False,onset,2009,30d,720,280.30572509765625
lamplugh-2016,58.5,223.25,False,onset,2010,2d,48,279.234130859375
lamplugh-2016,58.5,223.25,False,onset,2010,7d,168,279.99105834960938
lamplugh-2016,58.5,223.25,False,onset,2010,30d,720,279.87139892578125
lamplugh-2016,58.5,223.25,False,onset,2011,2d,48,281.49853515625
lamplugh-2016,58.5,223.25,False,onset,2011,7d,168,281.68353271484375
lamplugh-2016,58.5,223.25,False,onset,2011,30d,720,280.32742309570312
lamplugh-2016,58.5,223.25,False,onset,2012,2d,48,278.59814453125
lamplugh-2016,58.5,223.25,False,onset,2012,7d,168,282.7705078125
lamplugh-2016,58.5,223.25,False,onset,2012,30d,720,279.10009765625
lamplugh-2016,58.5,223.25,False,onset,2013,2d,48,281.19940185546875
lamplugh-2016,58.5,223.25,False,onset,2013,7d,168,283.45648193359375
lamplugh-2016,58.5,223.25,False,onset,2013,30d,720,282.0128173828125
lamplugh-2016,58.5,223.25,False,onset,2014,2d,48,282.09909057617188
lamplugh-2016,58.5,223.25,False,onset,2014,7d,168,280.50119018554688
lamplugh-2016,58.5,223.25,False,onset,2014,30d,720,279.52557373046875
lamplugh-2016,58.5,223.25,False,onset,2015,2d,48,281.38455200195312
lamplugh-2016,58.5,223.25,False,onset,2015,7d,168,282.72189331054688
lamplugh-2016,58.5,223.25,False,onset,2015,30d,720,281.34295654296875
lamplugh-2016,58.5,223.25,False,onset,2016,2d,48,281.49221801757812
lamplugh-2016,58.5,223.25,False,onset,2016,7d,168,281.82232666015625
lamplugh-2016,58.5,223.25,False,onset,2016,30d,720,281.07537841796875
lamplugh-2016,58.5,223.25,False,onset,2017,2d,48,280.70172119140625
lamplugh-2016,58.5,223.25,False,onset,2017,7d,168,280.5667724609375
lamplugh-2016,58.5,223.25,False,onset,2017,30d,720,279.88360595703125
lamplugh-2016,58.5,223.25,False,onset,2018,2d,48,279.86117553710938
lamplugh-2016,58.5,223.25,False,onset,2018,7d,168,280.33682250976562
lamplugh-2016,58.5,223.25,False,onset,2018,30d,720,279.97943115234375
lamplugh-2016,58.5,223.25,False,onset,2019,2d,48,287.25137329101562
lamplugh-2016,58.5,223.25,False,onset,2019,7d,168,283.23553466796875
