"rgi_id","o1region","o2region","glims_id","anlys_id","subm_id","src_date","cenlon","cenlat","utm_zone","area_km2","primeclass","conn_lvl","surge_type","term_type","glac_name","is_rgi6","termlon","termlat","zmin_m","zmax_m","zmed_m","zmean_m","slope_deg","aspect_deg","aspect_sec","dem_source","lmax_m"
"RGI2000-v7.0-G-04-00059","04","04-01","G279739E73459N",1018732,817,"2001-07-29T00:00:00",-80.26051709926467,73.45965100000001,17,0.536999510863874,0,0,0,9,"",0,-80.25999952714956,73.45532323857985,778.41565,1047.104,902.234,903.7789,15.25161,210.3004913330078,6.0,"COPDEM30",1187
"RGI2000-v7.0-G-04-00060","04","04-01","G279819E73418N",1018743,817,"2000-08-15T00:00:00",-80.18134805526316,73.41835449999999,17,0.09443737668479,0,0,0,9,"",0,-80.17874105376167,73.41715218449643,1199.624,1259.8115,1234.6509,1233.1194,9.965496,114.97459,4.0,"COPDEM30",426
"RGI2000-v7.0-G-04-00061","04","04-01","G279816E73414N",1018742,817,"2000-08-15T00:00:00",-80.1854007253886,73.4115225,17,0.161411583190557,0,0,0,9,"",0,-80.18466490554903,73.40858148998295,1017.3012,1195.8167,1106.4283,1107.0955,16.285414,146.68475,4.0,"COPDEM30",731
"RGI2000-v7.0-G-04-00062","04","04-01","G279872E73424N",1018745,817,"2000-08-15T00:00:00",-80.12759183289359,73.4232485,17,0.243770457885366,0,0,0,9,"",0,-80.13141617232908,73.42010910114156,1203.4802,1339.893,1279.9368,1278.7913,19.935972,167.23735,5.0,"COPDEM30",991
"RGI2000-v7.0-G-04-00063","04","04-01","G279976E73415N",1018752,817,"2000-08-15T00:00:00",-80.02411850813954,73.4150425,17,2.417750770585854,0,0,0,9,"",0,-79.99074656211228,73.40047241255596,553.1987,1410.4382,906.37244,928.40405,17.923347,130.28928,4.0,"COPDEM30",3728
"RGI2000-v7.0-G-04-00064","04","04-01","G279898E73385N",1018748,817,"2000-08-15T00:00:00",-80.10179378013717,73.384954,17,0.175170768339615,0,0,0,9,"",0,-80.10596437049816,73.38542594874289,901.2636,973.62103,952.0204,950.81067,9.265006,275.0637435913086,7.0,"COPDEM30",308
"RGI2000-v7.0-G-04-00065","04","04-01","G279751E73394N",1018737,817,"2000-08-15T00:00:00",-80.23304911835761,73.395531,17,10.057561658205902,0,0,0,9,"",0,-80.30410586340159,73.37050440570795,407.75635,1258.6726,782.5885,771.3888,10.308123,241.31558227539065,6.0,"COPDEM30",7295
"RGI2000-v7.0-G-04-00066","04","04-01","G279711E73396N",1018729,817,"2000-08-15T00:00:00",-80.2846768448276,73.39555,17,0.39223669446634,0,0,0,9,"",0,-80.3030471036088,73.39644088283956,609.74713,768.67773,682.8074,679.2509,10.323126,316.3199348449707,8.0,"COPDEM30",1332
"RGI2000-v7.0-G-04-00067","04","04-01","G279716E73403N",1018730,817,"2001-07-29T00:00:00",-80.28309047027517,73.40262150000001,17,0.303208133366138,0,0,0,9,"",0,-80.2973093505671,73.39884684940104,624.7777,831.71216,760.42334,749.56464,17.25047,262.0433654785156,7.0,"COPDEM30",937
"RGI2000-v7.0-G-04-00068","04","04-01","G279696E73407N",1018727,817,"2001-07-29T00:00:00",-80.29869147506896,73.4081295,17,0.346539765705191,0,0,0,9,"",0,-80.32094873381946,73.40882499921543,645.7252,851.58826,791.2483,775.0205,15.840705,316.33074951171875,8.0,"COPDEM30",1209
"RGI2000-v7.0-G-04-00069","04","04-01","G279655E73417N",1018722,817,"2001-07-29T00:00:00",-80.34364636964011,73.416782,17,0.234920508817255,0,0,0,9,"",0,-80.3636581561911,73.41333216533847,673.11945,1047.0162,796.06445,817.5566,24.766428,285.3348999023437,7.0,"COPDEM30",1485
"RGI2000-v7.0-G-04-00070","04","04-01","G279643E73416N",1018719,817,"2001-07-29T00:00:00",-80.35612778508772,73.41636700000001,17,0.034329386642096,0,0,0,9,"",0,-80.3597555910258,73.41548632383476,643.8696,704.7794,665.05225,667.7922,19.034513,283.2910842895508,7.0,"COPDEM30",258
"RGI2000-v7.0-G-04-00071","04","04-01","G279424E73411N",1018692,817,"2001-07-29T00:00:00",-80.57465469790483,73.41086,17,0.133458261306361,0,0,0,9,"",0,-80.581141889302,73.41232580884495,565.82336,728.31036,649.6963,648.477,22.806438,345.5829448699951,1.0,"COPDEM30",662
"RGI2000-v7.0-G-04-00072","04","04-01","G279274E73441N",1018670,817,"2001-07-29T00:00:00",-80.72601792017349,73.4408795,17,0.048869917859766,0,0,0,9,"",0,-80.72623252312117,73.4425105432371,465.51572,611.7903,548.2482,545.98236,24.92152,4.2118893,1.0,"COPDEM30",381
"RGI2000-v7.0-G-04-00073","04","04-01","G279253E73437N",1018666,817,"2001-07-29T00:00:00",-80.74712087341774,73.4365975,17,0.034871274537371,0,0,0,9,"",0,-80.74858545750624,73.43788167789597,548.90436,606.3946,578.271,577.9357,14.078938,350.5201005935669,1.0,"COPDEM30",274
"RGI2000-v7.0-G-04-00074","04","04-01","G279267E73360N",1018669,817,"2001-07-29T00:00:00",-80.73335350180325,73.360461,17,0.015987327167007,0,0,0,9,"",0,-80.73221564752326,73.36119940082747,416.964,522.0127,464.6922,465.69263,31.578756,22.830387,2.0,"COPDEM30",175
"RGI2000-v7.0-G-04-00075","04","04-01","G279277E73356N",1018672,817,"2001-07-29T00:00:00",-80.72309330282738,73.356481,17,0.040754587492786,0,0,0,9,"",0,-80.72120093361535,73.35742444780723,514.9654,628.42053,568.7042,569.3704,28.282078,8.660289,1.0,"COPDEM30",223
"RGI2000-v7.0-G-04-00076","04","04-01","G279248E73359N",1018663,817,"2001-07-29T00:00:00",-80.75191749988943,73.35866899999999,17,0.011936079414636,0,0,0,9,"",0,-80.7544929942776,73.35904886477333,438.08905,544.4327,489.82922,489.85437,31.59405,292.8785934448242,8.0,"COPDEM30",190
"RGI2000-v7.0-G-04-00077","04","04-01","G279247E73355N",1018662,817,"2001-07-29T00:00:00",-80.75267484295057,73.35497,17,0.012837702049336,0,0,0,9,"",0,-80.75491823749988,73.35557990033634,501.56262,581.89197,550.4728,546.9768,30.050629,329.9627208709717,8.0,"COPDEM30",163
"RGI2000-v7.0-G-04-00078","04","04-01","G279227E73350N",1018659,817,"2001-07-29T00:00:00",-80.77267718331888,73.35021900000001,17,0.01531960385179,0,0,0,9,"",0,-80.77431379970922,73.35057301989308,448.20053,511.7558,483.8199,482.4051,28.045843,335.3630828857422,8.0,"COPDEM30",133
"RGI2000-v7.0-G-04-00079","04","04-01","G279236E73332N",1018660,817,"2001-07-29T00:00:00",-80.7644894179752,73.3316605,17,0.036703086130931,0,0,0,9,"",0,-80.76518112790646,73.33245543033304,299.60803,444.85355,366.49548,364.73196,32.81762,337.2468814849853,8.0,"COPDEM30",250
"RGI2000-v7.0-G-04-00080","04","04-01","G279246E73332N",1018661,817,"2001-07-29T00:00:00",-80.753941,73.332115,17,0.065075838271747,0,0,0,9,"",0,-80.75907113426264,73.3337929373413,266.66287,520.6696,425.02432,416.29156,30.053614,337.9073657989502,1.0,"COPDEM30",575
"RGI2000-v7.0-G-04-00081","04","04-01","G279309E73337N",1018675,817,"2001-07-29T00:00:00",-80.69106229089219,73.337387,17,0.408928488593019,0,0,0,9,"",0,-80.71587123793056,73.33924937251479,353.28214,635.3027,547.4331,533.2397,16.540344,326.3356208801269,8.0,"COPDEM30",1954
"RGI2000-v7.0-G-04-00082","04","04-01","G279310E73354N",1018676,817,"2001-07-29T00:00:00",-80.69006729903516,73.35354799999999,17,0.175411980380107,0,0,0,9,"",0,-80.68704878945087,73.35643017916583,395.8717,705.00934,557.6019,555.9932,25.717768,17.971346,1.0,"COPDEM30",732
"RGI2000-v7.0-G-04-00083","04","04-01","G279325E73353N",1018678,817,"2001-07-29T00:00:00",-80.67483043401486,73.35305,17,0.081963655980716,0,0,0,9,"",0,-80.67620985482988,73.35449281782107,433.60327,600.9658,514.1358,515.91504,27.689915,356.06027245521545,1.0,"COPDEM30",364
"RGI2000-v7.0-G-04-00084","04","04-01","G279950E73327N",1018750,817,"2000-08-15T00:00:00",-80.05043454167549,73.32728900000001,17,0.242853878566705,0,0,0,9,"",0,-80.05970458406959,73.32891777110464,939.95105,1067.728,996.93933,998.1737,13.222443,250.2773666381836,7.0,"COPDEM30",997
"RGI2000-v7.0-G-04-00085","04","04-01","G280004E73343N",1018757,817,"2000-08-15T00:00:00",-79.99614434354538,73.343221,17,0.52906583119534,0,0,0,9,"",0,-80.0237439656492,73.34619358820112,563.65405,871.53076,832.2001,796.95355,12.689708,290.26727294921875,7.0,"COPDEM30",1424
"RGI2000-v7.0-G-04-00086","04","04-01","G279991E73355N",1018756,817,"2000-08-15T00:00:00",-80.00854313727274,73.3551405,17,0.360370569033535,0,0,0,9,"",0,-80.0217113339831,73.3588111379515,529.5034,1050.7833,793.04895,788.4485,25.692087,318.9262161254883,8.0,"COPDEM30",1226
