"rgi_id","o1region","o2region","glims_id","anlys_id","subm_id","src_date","cenlon","cenlat","utm_zone","area_km2","primeclass","conn_lvl","surge_type","term_type","glac_name","is_rgi6","termlon","termlat","zmin_m","zmax_m","zmed_m","zmean_m","slope_deg","aspect_deg","aspect_sec","dem_source","lmax_m"
"RGI2000-v7.0-G-18-01510","18","18-01","G170066E43674S",771993,749,"2000-04-13T00:00:00",170.06620336983377,-43.674447,59,0.032647740142372,0,0,0,9,"",0,170.06815207183553,-43.673430364150335,2423.3013,2675.8235,2552.2056,2551.3513,37.586433,75.27737,3,"COPDEM30",392
"RGI2000-v7.0-G-18-01511","18","18-01","G170060E43675S",771990,749,"2000-04-13T00:00:00",170.0645927123874,-43.6740535,59,0.049500226113002,0,0,0,9,"",0,170.06458521883238,-43.67232867671599,2494.0276,2701.6592,2589.8167,2595.113,29.861656,355.91060972213745,1,"COPDEM30",406
"RGI2000-v7.0-G-18-01512","18","18-01","G170077E43678S",772011,749,"2000-04-13T00:00:00",170.07756988975407,-43.6765185,59,0.711487456848739,0,0,0,9,"",0,170.08787744623694,-43.67958350657097,1396.1031,2460.3743,1937.1505,1959.4647,32.045742,114.40782,4,"COPDEM30",1792
"RGI2000-v7.0-G-18-01513","18","18-01","G170073E43683S",772004,749,"2000-04-13T00:00:00",170.0731972483061,-43.6821525,59,0.566797731594768,0,0,0,9,"",0,170.07858861895457,-43.68641093695463,1464.2754,2299.2544,1891.1696,1896.4708,34.00207,142.56456,4,"COPDEM30",1227
"RGI2000-v7.0-G-18-01514","18","18-01","G170063E43686S",771982,749,"2000-04-13T00:00:00",170.06343011309144,-43.6862795,59,1.612508813099584,0,0,0,9,"",0,170.0650136459165,-43.695029525974995,1124.1,2630.4797,2049.6414,2014.4226,35.197754,151.05733,4,"COPDEM30",2283
"RGI2000-v7.0-G-18-01515","18","18-01","G170016E43750S",772002,749,"2000-04-13T00:00:00",170.0717450106019,-43.699409,59,6.17767709825822,0,0,0,9,"",0,170.09169191375935,-43.70667637370958,751.79254,3039.6392,1251.5188,1502.819,21.68314,143.55675,4,"COPDEM30",8087
"RGI2000-v7.0-G-18-01516","18","18-01","G170035E43687S",771923,749,"2000-04-13T00:00:00",170.0369240993976,-43.686042,59,0.024989036679642,0,0,0,9,"",0,170.03601531661965,-43.68710770990525,2897.5579,2974.3733,2947.9143,2943.897,27.599007,283.7699279785156,7,"COPDEM30",317
"RGI2000-v7.0-G-18-01517","18","18-01","G170041E43680S",771934,749,"2000-04-13T00:00:00",170.04145430124998,-43.679972500000005,59,0.057899464967433,0,0,0,9,"",0,170.04215188666083,-43.67761645052322,2626.4,3055.523,2873.8845,2862.605,44.06568,34.535137,2,"COPDEM30",583
"RGI2000-v7.0-G-18-01518","18","18-01","G170014E43683S",771869,749,"2000-04-13T00:00:00",170.0212964450239,-43.683483,59,3.178550956608968,0,0,0,9,"",0,170.00456984675316,-43.69052268006161,1607.4889,3075.5579,2266.3909,2274.9634,24.315859,249.03812408447263,7,"COPDEM30",3341
"RGI2000-v7.0-G-18-01519","18","18-01","G170019E43693S",771864,749,"2000-04-13T00:00:00",170.01895809166663,-43.693439999999995,59,0.011978643090768,0,0,0,9,"",0,170.01836060815617,-43.692675655788356,2040.5498,2144.7913,2083.6794,2089.3013,29.788431,280.1871566772461,7,"COPDEM30",232
"RGI2000-v7.0-G-18-01520","18","18-01","G170022E43700S",771870,749,"2000-04-13T00:00:00",170.02228905083086,-43.700377,59,0.977831426882814,0,0,0,9,"",0,170.01819172103393,-43.695746067355394,2042.9126,2490.7124,2320.8918,2312.1794,24.51765,307.9193458557129,8,"COPDEM30",1183
"RGI2000-v7.0-G-18-01521","18","18-01","G170015E43751S",771891,749,"2000-04-13T00:00:00",170.0284498938492,-43.7029675,59,0.260727722122168,0,0,0,9,"",0,170.0312334469738,-43.70654368280548,1929.4429,2454.566,2217.6868,2204.9377,40.251537,115.18906,4,"COPDEM30",916
"RGI2000-v7.0-G-18-01522","18","18-01","G170029E43711S",771895,749,"2000-04-13T00:00:00",170.0288669365216,-43.7106625,59,0.103567013028708,0,0,0,9,"",0,170.0308354374948,-43.707815088520135,1954.1478,2430.8538,2225.0767,2204.1843,44.102524,66.15877,2,"COPDEM30",790
"RGI2000-v7.0-G-18-01523","18","18-01","G170031E43711S",771905,749,"2000-04-13T00:00:00",170.03140886201783,-43.7111505,59,0.021465823472733,0,0,0,9,"",0,170.03278827603762,-43.71197374667774,2016.9711,2096.4717,2036.0101,2041.201,35.021614,61.1704,2,"COPDEM30",170
