latitude,longitude,year,hour_count,t2m_mean_k,missing_reason
37.25,87.25,1994,8760,264.77188172884729,
37.25,87.50,1994,8760,264.33384283231271,
37.50,87.50,1994,8760,266.72514586078523,
37.50,87.75,1994,8760,265.11471266898934,
37.50,88.00,1994,8760,263.349260899792,
37.75,88.25,1994,8760,264.64735570933721,
38.00,87.50,1994,8760,268.87180994112197,
38.25,89.25,1994,8760,268.95669330265969,
38.25,89.50,1994,8760,269.5709779051341,
60.50,221.50,1994,8760,264.72885402348487,
60.75,218.50,1994,8760,264.65445224117468,
60.75,218.75,1994,8760,263.35820237425366,
60.75,219.00,1994,8760,262.42461597320698,
60.75,221.50,1994,8760,265.09530310260652,
61.00,218.00,1994,8760,267.40464240992992,
61.00,218.75,1994,8760,263.05947477436501,
61.00,219.00,1994,8760,261.67067402182107,
61.00,220.75,1994,8760,262.88086577811742,
61.00,221.00,1994,8760,263.67976458998032,
61.25,220.25,1994,8760,264.27639564444485,
61.25,220.50,1994,8760,265.92921590064759,
61.50,217.75,1994,8760,265.81578880205547,
61.50,218.00,1994,8760,263.03253480223214,
61.50,218.50,1994,8760,262.95925251686407,
61.75,218.50,1994,8760,265.56169843630158,
62.25,218.25,1994,8760,266.35333609733408,
-39.75,288.50,1995,8760,279.69185521722386,
-35.00,289.75,1995,8760,272.50725728213513,
-35.00,290.00,1995,8760,272.24622211543391,
-34.75,289.50,1995,8760,276.49105345495218,
-34.75,289.75,1995,8760,271.94179926658876,
-34.50,289.75,1995,8760,274.62191685889957,
-34.50,290.00,1995,8760,270.34848558957174,
-34.00,290.00,1995,8760,270.95803317936588,
-34.00,290.25,1995,8760,269.17305639606633,
-33.75,290.00,1995,8760,271.46889109328458,
-33.25,289.75,1995,8760,274.55408321014824,
-33.25,290.00,1995,8760,267.44175914085076,
35.50,94.50,1995,8760,264.89903346893448,
35.50,94.75,1995,8760,264.89995964781878,
35.50,95.00,1995,8760,265.07806188504992,
35.75,90.75,1995,8760,263.005964155502,
35.75,92.00,1995,8760,264.51775046048101,
35.75,93.00,1995,8760,266.2585872563053,
35.75,93.50,1995,8760,266.06988554131493,
35.75,93.75,1995,8760,265.28483969283428,
35.75,94.25,1995,8760,267.51926121994785,
36.00,90.75,1995,8760,261.60233794260245,
36.00,91.00,1995,8760,261.75209311219658,
36.00,91.50,1995,8760,262.02999673434044,
36.00,93.00,1995,8760,264.50336180386478,
36.25,87.25,1995,8760,260.89854451706418,
36.25,90.25,1995,8760,261.49419077172126,
36.25,91.00,1995,8760,261.4697947846156,
36.25,91.75,1995,8760,263.21743743060387,
36.25,92.00,1995,8760,264.76506646387111,
36.50,87.25,1995,8760,259.99274108747369,
36.50,87.50,1995,8760,259.80809228452915,
36.50,91.25,1995,8760,262.42656671881133,
36.50,91.50,1995,8760,263.86350463797515,
36.75,84.25,1995,8760,266.96816114834996,
36.75,84.50,1995,8760,265.44761543273927,
36.75,84.75,1995,8760,262.70003810342587,
36.75,85.00,1995,8760,262.69535817359679,
36.75,85.25,1995,8760,262.5936173286612,
36.75,91.00,1995,8760,262.75325612455742,
36.75,91.25,1995,8760,264.38878065483755,
37.25,85.75,1995,8760,265.7705260498883,
37.25,87.25,1995,8760,264.12462987682045,
37.25,87.50,1995,8760,263.72495358784994,
37.50,87.50,1995,8760,266.48499545441371,
37.50,87.75,1995,8760,264.83841723611908,
37.50,88.00,1995,8760,262.84182494524953,
37.75,88.25,1995,8760,263.29037839462768,
38.00,87.50,1995,8760,268.31968926730224,
38.25,89.25,1995,8760,268.12629646057405,
38.25,89.50,1995,8760,268.80193501999389,
60.50,221.50,1995,8760,265.14136764665716,
60.75,218.50,1995,8760,264.79117008714371,
60.75,218.75,1995,8760,263.58228112312213,
60.75,219.00,1995,8760,262.68316763786419,
60.75,221.50,1995,8760,265.47516252874783,
61.00,218.00,1995,8760,267.36518484315917,
61.00,218.75,1995,8760,263.31410771374289,
61.00,219.00,1995,8760,261.99431941585453,
61.00,220.75,1995,8760,263.36196353511724,
61.00,221.00,1995,8760,264.16822599471976,
61.25,220.25,1995,8760,264.60012486253157,
61.25,220.50,1995,8760,266.31294791687571,
61.50,217.75,1995,8760,266.0989917685452,
61.50,218.00,1995,8760,263.38671556237625,
61.50,218.50,1995,8760,263.28296939205359,
61.75,218.50,1995,8760,265.9643021570493,
62.25,218.25,1995,8760,266.91463170683005,
-39.75,288.50,1996,8784,279.68603972485374,
-35.00,289.75,1996,8784,272.33220882624227,
-35.00,290.00,1996,8784,272.13679514817204,
-34.75,289.50,1996,8784,276.34636340810084,
-34.75,289.75,1996,8784,271.81768912608942,
-34.50,289.75,1996,8784,274.2687551623485,
-34.50,290.00,1996,8784,270.14579522631425,
-34.00,290.00,1996,8784,270.77546167807935,
-34.00,290.25,1996,8784,269.26148652422404,
-33.75,290.00,1996,8784,271.54004896751087,
-33.25,289.75,1996,8784,274.54033491867705,
-33.25,290.00,1996,8784,267.65466165108325,
28.25,89.75,1996,8784,268.09311735608321,
28.25,90.00,1996,8784,266.32630901823063,
28.25,90.25,1996,8784,265.77835270442165,
29.25,83.75,1996,8784,265.19984787973982,
30.00,82.50,1996,8784,265.0767145869076,
30.00,85.00,1996,8784,263.50322310650932,
30.25,82.00,1996,8784,264.25702818191331,
30.25,82.25,1996,8784,263.79026045912167,
30.50,84.25,1996,8784,263.54676909003751,
30.50,86.50,1996,8784,269.81442368616825,
30.75,82.75,1996,8784,262.64211736654755,
30.75,83.00,1996,8784,262.68917468336764,
30.75,83.25,1996,8784,263.45657140005699,
31.00,82.25,1996,8784,263.54998249651521,
31.00,82.50,1996,8784,263.5611994088456,
31.00,82.75,1996,8784,263.93869639572114,
31.50,86.75,1996,8784,271.55266201734975,
31.75,85.00,1996,8784,269.42853520085902,
32.75,92.25,1996,8784,265.1494129038465,
32.75,92.50,1996,8784,264.88642011270713,
32.75,92.75,1996,8784,265.1357125940653,
32.75,93.25,1996,8784,265.92442157794,
33.00,92.00,1996,8784,265.08108156582915,
33.25,95.25,1996,8784,266.83553275123973,
33.50,86.50,1996,8784,267.74166733927632,
33.50,86.75,1996,8784,268.28729161886133,
33.75,89.00,1996,8784,264.90474482920217,
34.00,82.25,1996,8784,266.92365616831404,
34.25,79.75,1996,8784,262.60161909162457,
34.25,80.00,1996,8784,262.4717324835355,
34.50,79.75,1996,8784,262.64075766148244,
34.50,81.25,1996,8784,263.81700963227041,
34.75,82.25,1996,8784,264.08423865340882,
34.75,82.50,1996,8784,264.14603957712978,
35.50,89.75,1996,8784,263.11062143669756,
35.50,94.50,1996,8784,265.31695622998291,
35.50,94.75,1996,8784,265.23567387315092,
35.50,95.00,1996,8784,265.42123454950331,
35.75,88.50,1996,8784,263.66484975901676,
35.75,89.75,1996,8784,262.03701682168929,
35.75,90.75,1996,8784,263.02522288949547,
35.75,92.00,1996,8784,264.9967718767121,
35.75,93.00,1996,8784,266.67027422726045,
35.75,93.50,1996,8784,266.90419380695226,
35.75,93.75,1996,8784,266.23962523420437,
35.75,94.25,1996,8784,268.58651730619061,
36.00,90.75,1996,8784,261.80608309379261,
36.00,91.00,1996,8784,261.77703504788201,
36.00,91.50,1996,8784,262.25082908345485,
36.00,93.00,1996,8784,264.74754760999281,
36.25,87.25,1996,8784,261.42179508417684,
36.25,90.25,1996,8784,261.56915579206958,
36.25,91.00,1996,8784,261.47980763482263,
36.25,91.75,1996,8784,263.64622461426671,
36.25,92.00,1996,8784,265.39749421534862,
36.50,87.25,1996,8784,259.98047752762534,
36.50,87.50,1996,8784,259.93699095157979,
36.50,91.25,1996,8784,262.62106455957519,
36.50,91.50,1996,8784,264.24596515683311,
36.75,84.25,1996,8784,266.58659000084049,
36.75,84.50,1996,8784,265.11936287280639,
36.75,84.75,1996,8784,262.36537323623406,
36.75,85.00,1996,8784,262.12179605730677,
36.75,85.25,1996,8784,262.06892541284333,
36.75,91.00,1996,8784,262.93834219169963,
36.75,91.25,1996,8784,264.73128004195695,
37.25,85.75,1996,8784,265.19398206352969,
37.25,87.25,1996,8784,263.77633573883003,
37.25,87.50,1996,8784,263.50086263403,
37.50,87.50,1996,8784,266.08887686668635,
37.50,87.75,1996,8784,264.39893615701811,
37.50,88.00,1996,8784,262.60461103373319,
37.75,88.25,1996,8784,262.87028921019618,
38.00,87.50,1996,8784,267.98528010467362,
38.25,89.25,1996,8784,268.42643841324826,
38.25,89.50,1996,8784,269.03351611083542,
60.50,221.50,1996,8784,263.70374079740765,
60.75,218.50,1996,8784,263.08796029533846,
60.75,218.75,1996,8784,261.94277244144018,
60.75,219.00,1996,8784,261.12430525434041,
60.75,221.50,1996,8784,263.92148953665367,
61.00,218.00,1996,8784,265.82075749763806,
61.00,218.75,1996,8784,261.85539375020289,
61.00,219.00,1996,8784,260.54320568855996,
61.00,220.75,1996,8784,261.49243774830967,
61.00,221.00,1996,8784,262.32460261694069,
61.25,220.25,1996,8784,263.04665053390198,
61.25,220.50,1996,8784,264.55371013148016,
61.50,217.75,1996,8784,264.7228013248826,
61.50,218.00,1996,8784,262.12575032802226,
61.50,218.50,1996,8784,261.9778984656968,
61.75,218.50,1996,8784,264.20688837603791,
62.25,218.25,1996,8784,265.06156422140822,
-39.75,288.50,1997,8760,279.8493872794931,
-35.00,289.75,1997,8760,272.85835961119767,
-35.00,290.00,1997,8760,272.65384802796524,
-34.75,289.50,1997,8760,276.84153643046341,
-34.75,289.75,1997,8760,272.36443102065829,
-34.50,289.75,1997,8760,275.03432302257244,
-34.50,290.00,1997,8760,270.69962762109765,
-34.00,290.00,1997,8760,271.33455533763589,
-34.00,290.25,1997,8760,269.46020058235621,
-33.75,290.00,1997,8760,272.00559067225345,
-33.25,289.75,1997,8760,275.08870797004874,
-33.25,290.00,1997,8760,268.32655307473658,
28.25,89.75,1997,8760,266.9405663912699,
28.25,90.00,1997,8760,265.02582702288345,
28.25,90.25,1997,8760,264.27934797278277,
29.25,83.75,1997,8760,264.69937775145928,
30.00,82.50,1997,8760,264.60803398236834,
30.00,85.00,1997,8760,263.0949314744505,
30.25,82.00,1997,8760,263.68132917674166,
30.25,82.25,1997,8760,263.40998617198369,
30.50,84.25,1997,8760,263.11097522195615,
30.50,86.50,1997,8760,268.81203062850045,
30.75,82.75,1997,8760,262.17956156621784,
30.75,83.00,1997,8760,262.40711001043451,
30.75,83.25,1997,8760,263.23519980373993,
31.00,82.25,1997,8760,263.08340225219729,
31.00,82.50,1997,8760,263.15795008515659,
31.00,82.75,1997,8760,263.64940826032802,
31.50,86.75,1997,8760,270.35014399001585,
31.75,85.00,1997,8760,268.14279681340747,
32.75,92.25,1997,8760,263.8182078287482,
32.75,92.50,1997,8760,263.4357373398733,
32.75,92.75,1997,8760,263.51841025679079,
32.75,93.25,1997,8760,264.3917585555821,
33.00,92.00,1997,8760,263.31735142224454,
33.25,95.25,1997,8760,265.47694425190963,
33.50,86.50,1997,8760,264.59490447022597,
33.50,86.75,1997,8760,265.20561252924949,
33.75,89.00,1997,8760,263.13819897447001,
34.00,82.25,1997,8760,264.1534960063081,
34.25,79.75,1997,8760,261.32292764393708,
34.25,80.00,1997,8760,261.04829842554381,
34.50,79.75,1997,8760,261.12548032960933,
34.50,81.25,1997,8760,261.33641687158035,
34.75,82.25,1997,8760,261.41776742456165,
34.75,82.50,1997,8760,261.41588919652651,
35.50,89.75,1997,8760,261.76984250491068,
35.50,94.50,1997,8760,264.23778676768961,
35.50,94.75,1997,8760,264.220687784343,
35.50,95.00,1997,8760,264.48046432390606,
35.75,88.50,1997,8760,262.14016346517764,
35.75,89.75,1997,8760,261.15631935433163,
35.75,90.75,1997,8760,262.12416302929188,
35.75,92.00,1997,8760,263.56711567917915,
35.75,93.00,1997,8760,265.44051131853774,
35.75,93.50,1997,8760,265.28402649692202,
35.75,93.75,1997,8760,264.55764325633987,
35.75,94.25,1997,8760,267.16879728831111,
36.00,90.75,1997,8760,260.96432225823946,
36.00,91.00,1997,8760,261.09904332792377,
36.00,91.50,1997,8760,261.24817578912325,
36.00,93.00,1997,8760,263.97517706291859,
36.25,87.25,1997,8760,260.5106501801373,
36.25,90.25,1997,8760,260.87779103283469,
36.25,91.00,1997,8760,260.87941464289139,
36.25,91.75,1997,8760,262.54167422638636,
36.25,92.00,1997,8760,264.42091689262219,
36.50,87.25,1997,8760,259.62622771241348,
36.50,87.50,1997,8760,259.48929467919754,
36.50,91.25,1997,8760,262.24813894855379,
36.50,91.50,1997,8760,263.65209644613748,
36.75,84.25,1997,8760,267.08188545714773,
36.75,84.50,1997,8760,265.49480101180404,
36.75,84.75,1997,8760,262.72549607612228,
36.75,85.00,1997,8760,262.60419229307132,
36.75,85.25,1997,8760,262.41171872213005,
36.75,91.00,1997,8760,262.87505171788882,
36.75,91.25,1997,8760,264.74829546958887,
37.25,85.75,1997,8760,265.73334160199448,
37.25,87.25,1997,8760,264.12188149717844,
37.25,87.50,1997,8760,263.65629483924067,
37.50,87.50,1997,8760,266.57028040428685,
37.50,87.75,1997,8760,264.80785777645025,
37.50,88.00,1997,8760,262.86739379499602,
37.75,70.75,1997,8760,271.67199248919206,
37.75,71.25,1997,8760,268.74258217484982,
37.75,88.25,1997,8760,264.03450384793217,
38.00,70.75,1997,8760,270.43268966326428,
38.00,71.00,1997,8760,268.31036028927321,
38.00,71.75,1997,8760,267.03390833710972,
38.00,87.50,1997,8760,269.03244213992605,
38.25,70.25,1997,8760,278.7452683174447,
38.25,71.00,1997,8760,271.12908264229833,
38.25,89.25,1997,8760,269.07673931208922,
38.25,89.50,1997,8760,269.61964917465974,
38.50,70.50,1997,8760,275.0335190550922,
38.50,71.25,1997,8760,269.29601711638986,
38.75,71.00,1997,8760,270.63516784737641,
38.75,71.25,1997,8760,268.11572739762261,
39.00,70.75,1997,8760,273.34025397453132,
39.00,71.00,1997,8760,272.49664667382086,
39.00,71.25,1997,8760,270.93055283533386,
39.25,72.00,1997,8760,265.28676762689736,
60.50,221.50,1997,8760,265.56658576547284,
60.75,218.50,1997,8760,264.9006662238134,
60.75,218.75,1997,8760,263.56145550627684,
60.75,219.00,1997,8760,262.62554675759787,
60.75,221.50,1997,8760,265.79319089427929,
61.00,218.00,1997,8760,267.90691643109602,
61.00,218.75,1997,8760,263.23955908474858,
61.00,219.00,1997,8760,261.89564521476012,
61.00,220.75,1997,8760,263.29111735200229,
61.00,221.00,1997,8760,264.14577897999385,
61.25,220.25,1997,8760,264.46214447892419,
61.25,220.50,1997,8760,265.99419661918188,
61.50,217.75,1997,8760,266.36997765493174,
61.50,218.00,1997,8760,263.43303213598523,
61.50,218.50,1997,8760,263.27696053840253,
61.75,218.50,1997,8760,266.12314455215244,
62.25,218.25,1997,8760,267.01284008287405,
-39.75,288.50,1998,8760,280.28044788587039,
-35.00,289.75,1998,8760,272.80454201545888,
-35.00,290.00,1998,8760,272.7228059498687,
-34.75,289.50,1998,8760,277.05126026101306,
-34.75,289.75,1998,8760,272.23401546913738,
-34.50,289.75,1998,8760,274.49037226324214,
-34.50,290.00,1998,8760,270.22491694933746,
-34.00,290.00,1998,8760,270.37886646218493,
-34.00,290.25,1998,8760,268.99661047774362,
-33.75,290.00,1998,8760,270.97497781553227,
-33.25,289.75,1998,8760,274.82288866783387,
-33.25,290.00,1998,8760,267.2766625199688,
28.25,89.75,1998,8760,268.79753147630385,
28.25,90.00,1998,8760,266.74074081351222,
28.25,90.25,1998,8760,266.02212567089902,
29.25,83.75,1998,8760,266.84123914535729,
30.00,82.50,1998,8760,266.26293485981142,
30.00,85.00,1998,8760,265.25591282256664,
30.25,82.00,1998,8760,265.29221187399946,
30.25,82.25,1998,8760,264.83824993116127,
30.50,84.25,1998,8760,265.80536164758411,
30.50,86.50,1998,8760,271.20754749350351,
30.75,82.75,1998,8760,263.8240884388963,
30.75,83.00,1998,8760,264.11937506340411,
30.75,83.25,1998,8760,265.08142693750392,
31.00,82.25,1998,8760,264.66679121566148,
31.00,82.50,1998,8760,264.55860662242594,
31.00,82.75,1998,8760,264.83466300441796,
31.50,86.75,1998,8760,272.50320268047454,
31.75,85.00,1998,8760,270.47203270028172,
32.75,92.25,1998,8760,265.99722717145806,
32.75,92.50,1998,8760,265.59732730639035,
32.75,92.75,1998,8760,265.8487393017773,
32.75,93.25,1998,8760,267.02873422805578,
33.00,92.00,1998,8760,265.71672854140468,
33.25,95.25,1998,8760,267.36471365837201,
33.50,86.50,1998,8760,266.03721742499363,
33.50,86.75,1998,8760,266.60258912386962,
33.75,89.00,1998,8760,264.94675271543736,
34.00,82.25,1998,8760,265.87767048840107,
34.25,79.75,1998,8760,262.55402385241365,
34.25,80.00,1998,8760,262.40072607798118,
34.50,79.75,1998,8760,262.17037015592672,
34.50,81.25,1998,8760,262.5869037210125,
34.75,82.25,1998,8760,262.87157879137015,
34.75,82.50,1998,8760,262.8667212133538,
35.50,89.75,1998,8760,263.40088131525744,
35.50,94.50,1998,8760,266.02028788562234,
35.50,94.75,1998,8760,265.94621518975521,
35.50,95.00,1998,8760,266.14606267328134,
35.75,88.50,1998,8760,263.47211303710935,
35.75,89.75,1998,8760,262.81633395713214,
35.75,90.75,1998,8760,263.71103062390193,
35.75,92.00,1998,8760,265.02942076905134,
35.75,93.00,1998,8760,267.1511296137283,
35.75,93.50,1998,8760,267.12852020263671,
35.75,93.75,1998,8760,266.50577077299494,
35.75,94.25,1998,8760,268.47517894239729,
36.00,90.75,1998,8760,262.4161691709196,
36.00,91.00,1998,8760,262.53550802082776,
36.00,91.50,1998,8760,262.67591920094947,
36.00,93.00,1998,8760,265.59109155315241,
36.25,87.25,1998,8760,261.95547755341551,
36.25,90.25,1998,8760,262.0672090835223,
36.25,91.00,1998,8760,262.2342295398451,
36.25,91.75,1998,8760,263.97884707516187,
36.25,92.00,1998,8760,265.64407810054411,
36.50,87.25,1998,8760,261.0018977613754,
36.50,87.50,1998,8760,260.94112168577709,
36.50,91.25,1998,8760,263.38009185791014,
36.50,91.50,1998,8760,264.80924937975459,
36.75,84.25,1998,8760,268.37779888518867,
36.75,84.50,1998,8760,266.52699199310723,
36.75,84.75,1998,8760,263.69118295434401,
36.75,85.00,1998,8760,263.5126076110422,
36.75,85.25,1998,8760,263.25838585074092,
36.75,91.00,1998,8760,263.77041118047009,
36.75,91.25,1998,8760,265.4954878454339,
37.25,85.75,1998,8760,267.08890781838056,
37.25,87.25,1998,8760,265.51662038689881,
37.25,87.50,1998,8760,264.93166925264819,
37.50,87.50,1998,8760,267.56233507095408,
37.50,87.75,1998,8760,265.85373734077905,
37.50,88.00,1998,8760,264.03642724093783,
37.75,70.75,1998,8760,272.75146873334774,
37.75,71.25,1998,8760,269.54073034661002,
37.75,88.25,1998,8760,265.22467926060227,
38.00,70.75,1998,8760,271.26753073740224,
38.00,71.00,1998,8760,268.86923235017957,
38.00,71.75,1998,8760,267.33891479631535,
38.00,87.50,1998,8760,269.85835325859455,
38.25,70.25,1998,8760,279.44826658414377,
38.25,71.00,1998,8760,271.41780897689193,
38.25,89.25,1998,8760,269.89693124152757,
38.25,89.50,1998,8760,270.39842842485263,
38.50,70.50,1998,8760,275.49409590769034,
38.50,71.25,1998,8760,269.38347321427574,
38.75,71.00,1998,8760,270.87414727406957,
38.75,71.25,1998,8760,268.2868182630844,
39.00,70.75,1998,8760,273.6179949355452,
39.00,71.00,1998,8760,272.88026996246754,
39.00,71.25,1998,8760,271.36365636015591,
39.25,72.00,1998,8760,265.71437740413023,
60.50,221.50,1998,8760,265.41280932840147,
60.75,218.50,1998,8760,265.0150358313295,
60.75,218.75,1998,8760,263.81610223953038,
60.75,219.00,1998,8760,262.90406309676496,
60.75,221.50,1998,8760,265.60265913488661,
61.00,218.00,1998,8760,267.59581582578892,
61.00,218.75,1998,8760,263.53785686580011,
61.00,219.00,1998,8760,262.25530341509813,
61.00,220.75,1998,8760,263.51380416486904,
61.00,221.00,1998,8760,264.3566315742388,
61.25,220.25,1998,8760,264.97133889916825,
61.25,220.50,1998,8760,266.53663302730752,
61.50,217.75,1998,8760,266.09641175814414,
61.50,218.00,1998,8760,263.54886700181657,
61.50,218.50,1998,8760,263.51235675724672,
61.75,218.50,1998,8760,265.7376541625419,
62.25,218.25,1998,8760,266.70989775635883,
-39.75,288.50,1999,8760,280.10534562411374,
-35.00,289.75,1999,8760,273.01060614215731,
-35.00,290.00,1999,8760,272.83586589168738,
-34.75,289.50,1999,8760,276.75914596836316,
-34.75,289.75,1999,8760,272.51548649339372,
-34.50,289.75,1999,8760,275.15455568217794,
-34.50,290.00,1999,8760,271.07673657212626,
-34.00,290.00,1999,8760,271.53463315223451,
-34.00,290.25,1999,8760,269.62233135275648,
-33.75,290.00,1999,8760,272.08104840282982,
-33.25,289.75,1999,8760,274.8998338429351,
-33.25,290.00,1999,8760,268.42032897984058,
28.25,89.75,1999,8760,268.86399261091395,
28.25,90.00,1999,8760,266.99477639568448,
28.25,90.25,1999,8760,266.8723716439722,
29.25,83.75,1999,8760,267.33053216629378,
30.00,82.50,1999,8760,266.79494196051331,
30.00,85.00,1999,8760,265.40821323656058,
30.25,82.00,1999,8760,265.48632790552426,
30.25,82.25,1999,8760,265.33742820356537,
30.50,84.25,1999,8760,266.56267642016826,
30.50,86.50,1999,8760,270.34534181394531,
30.75,82.75,1999,8760,264.69040275469217,
30.75,83.00,1999,8760,265.19315764544763,
30.75,83.25,1999,8760,266.42345383352341,
31.00,82.25,1999,8760,265.62264049477773,
31.00,82.50,1999,8760,266.14010268781828,
31.00,82.75,1999,8760,266.73774044437494,
31.50,86.75,1999,8760,272.4595095752037,
31.75,85.00,1999,8760,270.87123923628297,
32.75,92.25,1999,8760,265.9873165809945,
32.75,92.50,1999,8760,265.61977504399272,
32.75,92.75,1999,8760,265.76613231815702,
32.75,93.25,1999,8760,266.77432922119419,
33.00,92.00,1999,8760,266.05795907146853,
33.25,95.25,1999,8760,267.16479482258836,
33.50,86.50,1999,8760,267.59979096852481,
33.50,86.75,1999,8760,268.02892463718922,
33.75,89.00,1999,8760,265.455022280619,
34.00,82.25,1999,8760,267.22893086960329,
34.25,79.75,1999,8760,263.59353690996562,
34.25,80.00,1999,8760,263.44824669023626,
34.50,79.75,1999,8760,263.58869466738071,
34.50,81.25,1999,8760,264.13176687406076,
34.75,82.25,1999,8760,264.17179903526829,
34.75,82.50,1999,8760,264.24772321971039,
35.50,89.75,1999,8760,264.00197108891456,
35.50,94.50,1999,8760,266.18003497885786,
35.50,94.75,1999,8760,265.86236723285833,
35.50,95.00,1999,8760,266.09256776609379,
35.75,88.50,1999,8760,264.14454185625192,
35.75,89.75,1999,8760,263.2865933091673,
35.75,90.75,1999,8760,263.70427272918562,
35.75,92.00,1999,8760,265.17308046001278,
35.75,93.00,1999,8760,267.35293090855151,
35.75,93.50,1999,8760,267.30371663864344,
35.75,93.75,1999,8760,266.70028081397487,
35.75,94.25,1999,8760,269.24112255845438,
36.00,90.75,1999,8760,262.13077252357516,
36.00,91.00,1999,8760,262.24645081088966,
36.00,91.50,1999,8760,262.66071643568063,
36.00,93.00,1999,8760,265.54322705377729,
36.25,87.25,1999,8760,262.5677376281181,
36.25,90.25,1999,8760,261.89933149259383,
36.25,91.00,1999,8760,261.95785674874639,
36.25,91.75,1999,8760,263.75029239219072,
36.25,92.00,1999,8760,265.32018462577366,
36.50,87.25,1999,8760,261.09746298071457,
36.50,87.50,1999,8760,261.01052464175984,
36.50,91.25,1999,8760,263.05345104862022,
36.50,91.50,1999,8760,264.45608153147242,
36.75,84.25,1999,8760,268.16397274487639,
36.75,84.50,1999,8760,266.48614360339019,
36.75,84.75,1999,8760,263.77024836082978,
36.75,85.00,1999,8760,263.79664319530468,
36.75,85.25,1999,8760,263.60906093370971,
36.75,91.00,1999,8760,263.41390828171819,
36.75,91.25,1999,8760,265.14405083678082,
37.25,85.75,1999,8760,267.0381781538872,
37.25,87.25,1999,8760,265.08482349866057,
37.25,87.50,1999,8760,264.62342647395724,
37.50,71.25,1999,8760,268.79949195374093,
37.50,87.50,1999,8760,267.11293883998644,
37.50,87.75,1999,8760,265.55434734048362,
37.50,88.00,1999,8760,263.77786040981067,
37.75,70.75,1999,8760,271.90589185915036,
37.75,71.25,1999,8760,268.22633916776476,
37.75,88.25,1999,8760,264.0199732514821,
38.00,70.75,1999,8760,270.43423441708359,
38.00,71.00,1999,8760,267.94258689531995,
38.00,71.25,1999,8760,268.01859152284385,
38.00,71.75,1999,8760,265.73713823780076,
38.00,87.50,1999,8760,269.41746607567075,
38.25,70.25,1999,8760,278.8547663736561,
38.25,71.00,1999,8760,270.64467737206587,
38.25,89.25,1999,8760,269.25777581968265,
38.25,89.50,1999,8760,269.99267075072686,
38.50,70.50,1999,8760,274.92706297783002,
38.50,71.00,1999,8760,271.25114990826609,
38.50,71.25,1999,8760,268.6585193303078,
38.50,72.00,1999,8760,263.06800632738089,
38.75,71.00,1999,8760,270.40819097719236,
38.75,71.25,1999,8760,267.68784609929611,
38.75,71.75,1999,8760,264.50902995627763,
38.75,72.00,1999,8760,261.87744062066622,
39.00,70.50,1999,8760,275.81300694713855,
39.00,70.75,1999,8760,273.02289206099834,
39.00,71.00,1999,8760,272.26608979037906,
39.00,71.25,1999,8760,270.68383933115223,
39.25,72.00,1999,8760,264.44886966513718,
39.50,72.00,1999,8760,270.59145648555671,
39.50,73.75,1999,8760,264.92340056362764,
60.50,221.50,1999,8760,264.49106701715897,
60.75,218.50,1999,8760,264.4324812606045,
60.75,218.75,1999,8760,263.18777587228715,
60.75,219.00,1999,8760,262.18078010419731,
60.75,221.50,1999,8760,264.61186867457002,
61.00,218.00,1999,8760,267.08713019384095,
61.00,218.75,1999,8760,262.81239081779029,
61.00,219.00,1999,8760,261.39687999742762,
61.00,220.75,1999,8760,262.356090927124,
61.00,221.00,1999,8760,263.1600627237259,
61.25,220.25,1999,8760,263.43284113461567,
61.25,220.50,1999,8760,264.98496211500475,
61.50,217.75,1999,8760,265.33445091944304,
61.50,218.00,1999,8760,262.48681270477437,
61.50,218.50,1999,8760,262.37400389545041,
61.75,218.50,1999,8760,265.01609443246502,
62.25,218.25,1999,8760,265.67115291264503,
-39.75,288.50,2000,8784,279.08754152113841,
-35.00,289.75,2000,8784,272.25751473473719,
-35.00,290.00,2000,8784,272.16797339156244,
-34.75,289.50,2000,8784,276.24422955122151,
-34.75,289.75,2000,8784,271.7067897567332,
-34.50,289.75,2000,8784,274.36924977814999,
-34.50,290.00,2000,8784,270.1143538435083,
-34.00,290.00,2000,8784,270.67916293917239,
-34.00,290.25,2000,8784,268.88262902105225,
-33.75,290.00,2000,8784,271.232159909872,
-33.25,289.75,2000,8784,274.37082135872765,
-33.25,290.00,2000,8784,267.51601855133833,
28.25,89.75,2000,8784,268.33869241669311,
28.25,90.00,2000,8784,266.36056369163083,
28.25,90.25,2000,8784,265.83141425398532,
29.25,83.75,2000,8784,266.34327867122295,
30.00,82.50,2000,8784,266.15060949064997,
30.00,85.00,2000,8784,265.15419577162555,
30.25,82.00,2000,8784,265.19459749266969,
30.25,82.25,2000,8784,264.78601657888277,
30.50,84.25,2000,8784,265.76748169098181,
30.50,86.50,2000,8784,270.22590195806953,
30.75,82.75,2000,8784,263.92296079903133,
30.75,83.00,2000,8784,264.2277963582718,
30.75,83.25,2000,8784,265.03730130152189,
31.00,82.25,2000,8784,264.518131388124,
31.00,82.50,2000,8784,264.78270357163228,
31.00,82.75,2000,8784,265.53017099481247,
31.50,86.75,2000,8784,271.90183369752924,
31.75,85.00,2000,8784,269.82465550678023,
32.75,92.25,2000,8784,264.83293407905734,
32.75,92.50,2000,8784,264.56948168638189,
32.75,92.75,2000,8784,264.71832849332327,
32.75,93.25,2000,8784,265.54727325196257,
33.00,92.00,2000,8784,264.81448119325063,
33.25,95.25,2000,8784,266.17616910534912,
