rgi_id,index_year,year,latitude,longitude
RGI2000-v7.0-G-13-19076,2019,2013,39.50,73.75
RGI2000-v7.0-G-13-19076,2019,2014,39.50,73.75
RGI2000-v7.0-G-13-19076,2019,2015,39.50,73.75
RGI2000-v7.0-G-13-19076,2019,2016,39.50,73.75
RGI2000-v7.0-G-13-19076,2019,2017,39.50,73.75
RGI2000-v7.0-G-13-19076,2019,2018,39.50,73.75
RGI2000-v7.0-G-13-19104,2017,1997,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,1998,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,1999,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2000,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2001,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2002,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2003,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2004,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2005,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2006,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2007,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2008,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2009,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2010,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2011,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2012,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2013,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2014,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2015,39.25,72.00
RGI2000-v7.0-G-13-19104,2017,2016,39.25,72.00
RGI2000-v7.0-G-13-19136,2019,1999,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2000,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2001,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2002,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2003,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2004,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2005,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2006,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2007,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2008,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2009,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2010,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2011,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2012,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2013,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2014,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2015,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2016,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2017,39.50,72.00
RGI2000-v7.0-G-13-19136,2019,2018,39.50,72.00
RGI2000-v7.0-G-13-19189,2017,1997,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,1998,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,1999,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2000,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2001,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2002,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2003,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2004,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2005,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2006,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2007,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2008,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2009,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2010,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2011,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2012,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2013,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2014,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2015,39.00,71.25
RGI2000-v7.0-G-13-19189,2017,2016,39.00,71.25
RGI2000-v7.0-G-13-19294,2017,1997,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,1998,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,1999,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2000,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2001,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2002,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2003,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2004,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2005,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2006,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2007,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2008,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2009,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2010,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2011,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2012,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2013,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2014,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2015,39.00,71.00
RGI2000-v7.0-G-13-19294,2017,2016,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,1999,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2000,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2001,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2002,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2003,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2004,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2005,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2006,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2007,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2008,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2009,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2010,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2011,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2012,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2013,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2014,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2015,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2016,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2017,39.00,71.00
RGI2000-v7.0-G-13-19302,2019,2018,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,1999,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2000,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2001,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2002,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2003,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2004,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2005,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2006,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2007,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2008,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2009,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2010,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2011,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2012,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2013,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2014,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2015,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2016,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2017,39.00,71.00
RGI2000-v7.0-G-13-19328,2019,2018,39.00,71.00
RGI2000-v7.0-G-13-19343,2017,1997,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,1998,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,1999,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2000,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2001,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2002,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2003,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2004,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2005,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2006,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2007,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2008,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2009,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2010,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2011,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2012,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2013,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2014,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2015,39.00,70.75
RGI2000-v7.0-G-13-19343,2017,2016,39.00,70.75
RGI2000-v7.0-G-13-19384,2017,1997,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,1998,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,1999,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2000,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2001,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2002,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2003,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2004,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2005,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2006,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2007,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2008,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2009,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2010,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2011,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2012,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2013,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2014,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2015,39.00,71.00
RGI2000-v7.0-G-13-19384,2017,2016,39.00,71.00
RGI2000-v7.0-G-13-19393,2017,1997,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,1998,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,1999,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2000,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2001,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2002,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2003,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2004,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2005,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2006,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2007,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2008,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2009,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2010,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2011,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2012,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2013,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2014,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2015,39.00,70.75
RGI2000-v7.0-G-13-19393,2017,2016,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,1997,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,1998,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,1999,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2000,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2001,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2002,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2003,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2004,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2005,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2006,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2007,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2008,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2009,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2010,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2011,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2012,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2013,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2014,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2015,39.00,70.75
RGI2000-v7.0-G-13-19397,2017,2016,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,1999,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2000,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2001,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2002,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2003,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2004,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2005,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2006,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2007,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2008,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2009,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2010,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2011,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2012,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2013,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2014,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2015,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2016,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2017,39.00,70.75
RGI2000-v7.0-G-13-19418,2019,2018,39.00,70.75
RGI2000-v7.0-G-13-19498,2019,1999,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2000,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2001,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2002,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2003,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2004,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2005,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2006,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2007,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2008,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2009,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2010,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2011,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2012,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2013,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2014,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2015,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2016,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2017,39.00,70.50
RGI2000-v7.0-G-13-19498,2019,2018,39.00,70.50
RGI2000-v7.0-G-13-20061,2017,1997,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,1998,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,1999,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2000,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2001,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2002,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2003,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2004,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2005,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2006,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2007,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2008,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2009,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2010,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2011,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2012,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2013,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2014,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2015,38.00,71.75
RGI2000-v7.0-G-13-20061,2017,2016,38.00,71.75
RGI2000-v7.0-G-13-49946,2001,1981,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1982,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1983,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1984,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1985,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1986,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1987,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1988,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1989,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1990,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1991,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1992,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1993,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1994,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1995,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1996,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1997,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1998,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,1999,36.75,84.50
RGI2000-v7.0-G-13-49946,2001,2000,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1981,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1981,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1982,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1982,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1983,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1983,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1984,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1984,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1985,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1985,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1986,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1986,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1987,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1987,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1988,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1988,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1989,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1989,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1990,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1990,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1991,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1991,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1992,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1992,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1993,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1993,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1994,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1994,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1995,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1995,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1996,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1996,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1997,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1997,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1998,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1998,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,1999,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,1999,36.75,84.50
RGI2000-v7.0-G-13-49947,2001,2000,36.75,84.25
RGI2000-v7.0-G-13-49947,2001,2000,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2002,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2003,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2004,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2005,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2006,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2007,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2008,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2009,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2010,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2011,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2012,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2013,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2014,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2015,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2016,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2017,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2018,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2019,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2020,36.75,84.50
RGI2000-v7.0-G-13-49988,2022,2021,36.75,84.50
RGI2000-v7.0-G-13-50011,2022,2002,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2003,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2004,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2005,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2006,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2007,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2008,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2009,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2010,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2011,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2012,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2013,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2014,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2015,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2016,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2017,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2018,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2019,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2020,36.75,84.75
RGI2000-v7.0-G-13-50011,2022,2021,36.75,84.75
RGI2000-v7.0-G-13-50045,2001,1981,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1981,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1982,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1982,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1983,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1983,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1984,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1984,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1985,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1985,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1986,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1986,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1987,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1987,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1988,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1988,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1989,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1989,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1990,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1990,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1991,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1991,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1992,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1992,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1993,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1993,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1994,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1994,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1995,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1995,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1996,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1996,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1997,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1997,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1998,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1998,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,1999,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,1999,36.75,85.25
RGI2000-v7.0-G-13-50045,2001,2000,36.75,85.00
RGI2000-v7.0-G-13-50045,2001,2000,36.75,85.25
RGI2000-v7.0-G-13-50117,2001,1981,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1982,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1983,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1984,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1985,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1986,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1987,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1988,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1989,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1990,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1991,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1992,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1993,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1994,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1995,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1996,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1997,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1998,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,1999,36.75,85.00
RGI2000-v7.0-G-13-50117,2001,2000,36.75,85.00
RGI2000-v7.0-G-13-50140,2001,1981,36.75,85.00
RGI2000-v7.0-G-13-50140,2001,1982,36.75,85.00
RGI2000-v7.0-G-13-50140,2001,1983,36.75,85.00
RGI2000-v7.0-G-13-50140,2001,1984,36.75,85.00
RGI2000-v7.0-G-13-50140,2001,1985,36.75,85.00
RGI2000-v7.0-G-13-50140,2001,1986,36.75,85.00
RGI2000-v7.0-G-13-50140,2001,1987,36.75,85.00
RGI2000-v7.0-G-13-50140,2001,1988,36.75,85.00
RGI2000-v7.0-G-13-50140,2001,1989,36.75,85.00
RGI2000-v7.0-G-13-50140,2001,1990,36.75,85.00
