cell_key,south,west,dominant_region,latitude_band_south,instance,required_object_count,present_object_count,absent_object_count,absent_object_ids,core_object_present,full_halo_object_support,selected_annotation
rgi7.0|global|south=-047|west=+0037,-47,37,19,-50,glo90,9,2,7,"[""Copernicus_DSM_COG_30_S46_00_E036_00_DEM"",""Copernicus_DSM_COG_30_S46_00_E037_00_DEM"",""Copernicus_DSM_COG_30_S46_00_E038_00_DEM"",""Copernicus_DSM_COG_30_S47_00_E036_00_DEM"",""Copernicus_DSM_COG_30_S48_00_E036_00_DEM"",""Copernicus_DSM_COG_30_S48_00_E037_00_DEM"",""Copernicus_DSM_COG_30_S48_00_E038_00_DEM""]",True,False,True
rgi7.0|global|south=-046|west=-0074,-46,-74,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-046|west=-0074,-46,-74,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-046|west=-0073,-46,-73,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-046|west=-0073,-46,-73,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-046|west=-0072,-46,-72,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-046|west=-0072,-46,-72,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-046|west=+0167,-46,167,18,-50,glo30,9,8,1,"[""Copernicus_DSM_COG_10_S45_00_E166_00_DEM""]",True,False,False
rgi7.0|global|south=-046|west=+0167,-46,167,18,-50,glo90,9,8,1,"[""Copernicus_DSM_COG_30_S45_00_E166_00_DEM""]",True,False,False
rgi7.0|global|south=-046|west=+0168,-46,168,18,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-046|west=+0168,-46,168,18,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-045|west=-0074,-45,-74,17,-50,glo30,9,9,0,[],True,True,True
rgi7.0|global|south=-045|west=-0074,-45,-74,17,-50,glo90,9,9,0,[],True,True,True
rgi7.0|global|south=-045|west=-0073,-45,-73,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-045|west=-0073,-45,-73,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-045|west=-0072,-45,-72,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-045|west=-0072,-45,-72,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-045|west=+0167,-45,167,18,-50,glo30,9,6,3,"[""Copernicus_DSM_COG_10_S44_00_E166_00_DEM"",""Copernicus_DSM_COG_10_S44_00_E167_00_DEM"",""Copernicus_DSM_COG_10_S45_00_E166_00_DEM""]",True,False,False
rgi7.0|global|south=-045|west=+0167,-45,167,18,-50,glo90,9,6,3,"[""Copernicus_DSM_COG_30_S44_00_E166_00_DEM"",""Copernicus_DSM_COG_30_S44_00_E167_00_DEM"",""Copernicus_DSM_COG_30_S45_00_E166_00_DEM""]",True,False,False
rgi7.0|global|south=-045|west=+0168,-45,168,18,-50,glo30,9,8,1,"[""Copernicus_DSM_COG_10_S44_00_E167_00_DEM""]",True,False,False
rgi7.0|global|south=-045|west=+0168,-45,168,18,-50,glo90,9,8,1,"[""Copernicus_DSM_COG_30_S44_00_E167_00_DEM""]",True,False,False
rgi7.0|global|south=-045|west=+0169,-45,169,18,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-045|west=+0169,-45,169,18,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-044|west=-0073,-44,-73,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-044|west=-0073,-44,-73,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-044|west=-0072,-44,-72,17,-50,glo30,9,9,0,[],True,True,False
rgi7.0|global|south=-044|west=-0072,-44,-72,17,-50,glo90,9,9,0,[],True,True,False
rgi7.0|global|south=-044|west=+0169,-44,169,18,-50,glo30,9,7,2,"[""Copernicus_DSM_COG_10_S43_00_E168_00_DEM"",""Copernicus_DSM_COG_10_S43_00_E169_00_DEM""]",True,False,True
